toilet_id,object_id,object_id_1,address,bmc_department,female_facilities,male_facilities,ward_code_source,twitter,latitude,longitude,source,source_file,verification_status,total_facilities,coordinate_valid
795b8f1f-68fb-4cf6-a38c-ac5e9e2d1a85,4700,4699,Janta Shouchalay Govandi Station Road Tata Nagar,Solid Waste Management,2,7,ME,@mybmcSWM,19.0569444,72.9136111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True
abc76377-e59f-470e-8b05-da4d88a9dcff,4701,4700,Shouchalay Karday Coumpound Near Post Office Near Ran Mandir Tormbe Mankhurd,Solid Waste Management,0,3,ME,@mybmcSWM,19.0338889,72.9488889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,3,True
743fd2df-0037-4fd5-a67e-186806ea7ec3,4702,4701,Mharashtra Shasan Shouchalay Near Shiv Mandir Chitto Comp Tormbe,Solid Waste Management,14,16,ME,@mybmcSWM,19.0375,72.9480556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,30,True
b2a0d2ba-715f-4da3-b288-b45df6bdcd32,4703,4702,B.M.C Shouchalay Near Yougla Londry Chitra Comp Trampo Mankhurd,Solid Waste Management,5,5,ME,@mybmcSWM,19.0394444,72.9491667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
c2112813-1999-46f7-8b26-d1712b784a28,4704,4703,Mharashtra Shasan 30 Fit Road Gally No-1 Indra Nagar Mandala Mankhud,Solid Waste Management,5,5,ME,@mybmcSWM,19.0541667,72.9386111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
ebe35595-3ec5-493b-898e-0e16bd93b4be,4705,4704,Mharashtra Shasan 30 Fit Road Janta Nagar New Mandala Mankhud,Solid Waste Management,5,5,ME,@mybmcSWM,19.0586111,72.9380556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
741b5471-4e55-45f1-9740-c5d87d1b0c9d,4706,4705,Mharashtra Shasan Road No-3 Plot No-54A Shivaji Nagar Govandi-(W),Solid Waste Management,11,11,ME,@mybmcSWM,19.0622222,72.9208333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,22,True
b28edb58-c140-4a96-adc8-db21a61e2075,4707,4706,Mharashtra Shasan Road No-3 Plot No-46 Shivaji Nagar Govandi-(W),Solid Waste Management,10,10,ME,@mybmcSWM,19.0616667,72.9216667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
5ff77598-98f4-48ce-8fd6-1707a08bacc9,4708,4707,Bmc Shouchalay Road No -8 Plot 32 Baiganwadi Shivaji Nagar Govandi(W),Solid Waste Management,12,14,ME,@mybmcSWM,19.0605556,72.9244444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,26,True
ac95ef49-3f70-4dd0-b835-36fb4c54fb18,4709,4708,Mharashtra Shasan Road No-14 90 Fit Road Santi Nagar Baigan Wadi Govandi,Solid Waste Management,11,13,ME,@mybmcSWM,19.065,72.9311111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,24,True
6b6ec19a-1037-4ee0-9d00-76402d2f16cd,4710,4709,Bmc Shouchalay Road No-14 Padma Nagar Chikhal Wadi Govandi,Solid Waste Management,12,12,ME,@mybmcSWM,19.0613889,72.9297222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,24,True
0b6aca55-5f95-4f21-a524-d734b83fc61d,4711,4710,Mharashtra Shasan Road No-12  Shivaji Nagar Plot-33 A Govandi,Solid Waste Management,12,12,ME,@mybmcSWM,19.0636111,72.9288889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,24,True
a98440e9-a914-4919-a6b4-23e87898b4a1,4712,4711,Mharashtra Shasan Road No-12 Plot A-25 Baiganwadigovandi-,Solid Waste Management,0,12,ME,@mybmcSWM,19.0647222,72.9283333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
c9f1706c-f252-4b5e-abd9-2026feed69a8,4713,4712,Mharashtra Shasan Road No-11  Plot-11 Baiganwadigovandi-,Solid Waste Management,10,12,ME,@mybmcSWM,19.0641667,72.9280556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,22,True
15d16558-78cc-4732-a7ea-dbe6a5088d54,4714,4713,Mhada Shouchalay Mahela Mander Mandal Gav Mankhur(W),Solid Waste Management,6,0,ME,@mybmcSWM,19.0372222,72.9358333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
10485cad-5b87-4893-ac78-85c657a49e55,4715,4714,D-Sector Opp R.S.S. Line Chitra Camptromby Near Star School Mankhur(E),Solid Waste Management,28,44,ME,@mybmcSWM,19.0380556,72.9505556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,72,True
e39693b2-390d-41f2-b340-dfe4f3b4f068,4716,4715,Mhada Shouchalay F Sector Near Charch Com Mharashtr,Solid Waste Management,16,14,ME,@mybmcSWM,19.0397222,72.9458333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,30,True
0e69d627-a15b-40f4-b6c1-f70416c1fcb4,4717,4716,Shouchalay Pragte Chawl No.2 Churhgat Mankhur (E),Solid Waste Management,0,6,ME,@mybmcSWM,19.0472222,72.9288889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
a594dc2d-9483-4993-bc2b-0f6badf0c6ba,4718,4717,Shouchalay Pragte Chawl No.2 Churhgat Mankhur (E),Solid Waste Management,0,14,ME,@mybmcSWM,19.0472222,72.9288889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
f1e39a57-fce9-4cb1-9195-fd9c7e3ef434,4719,4718,Shouchalay Pragte Chawl No.2 Churhgat Mankhur (E),Solid Waste Management,12,0,ME,@mybmcSWM,19.0472222,72.9288889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
a1fff699-5a3b-47d4-8180-c14ffa057b9c,4720,4719,B.M.C Shouchalay Road No-9 Plot -161 K Baiganwadi Gavandi(W),Solid Waste Management,11,11,ME,@mybmcSWM,19.0619444,72.9258333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,22,True
ae35c6f4-ae4c-420d-bfa6-a915484131e6,4721,4720,"Maharashtra Shasan,Datta Nagar Rd,Datta Nagar,Dhobi Ghat,Behind Datta Mandir,C.K. Mankhurd",Solid Waste Management,6,8,ME,@mybmcSWM,19.0372222,72.9477778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
982f261e-8b65-4218-bb30-11f14b83e629,4722,4721,"Marleshwar Rashiwasi Seva Sangh, Jaihind Nagar, Sonapur, Mankhurd",Solid Waste Management,3,5,ME,@mybmcSWM,19.0222222,72.9205556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
7f2a9371-1171-4735-81e5-45f614d6c62c,4723,4722,"Bharat Nagar, Backside Of Mankhur Stationticket Counter, Mankhurd",Solid Waste Management,8,8,ME,@mybmcSWM,19.0227778,72.9208333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True
cb64dad0-98cf-40a8-890f-e5bd334da0ea,4724,4723,Sector No B -P-2 Line Cheetan Com Mankhur(W)400088,Solid Waste Management,19,20,ME,@mybmcSWM,19.0411111,72.9475,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,39,True
c523807d-c831-47ac-84ee-1fd0ef26e632,4725,4724,"A Sector, L Line Cheetah Comp, Mankhurd",Solid Waste Management,13,7,ME,@mybmcSWM,19.0422222,72.9463889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
de43d5b1-3c97-4f16-927b-fc7d8949fdb8,4726,4725,"Near  Sub Way, Khandoba Mandir Mankhurd (E)",Solid Waste Management,8,8,ME,@mybmcSWM,19.0502778,72.9375,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True
0bb90ca6-1bf1-469d-a3a8-93b01445f877,4727,4726,"Shiv Shkti Vishwakarma Chawl, Near Navy Compound Wall, Maharashtra Nagar Mankhurd",Solid Waste Management,8,8,ME,@mybmcSWM,19.0472222,72.9405556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True
484b1c8e-9e35-49b8-a30d-9b572b7b8e3c,4728,4727,"Maharashtra Nagar, Rajgandh Chawl, Near Durga Mata Mandir Mankhurd",Solid Waste Management,8,6,ME,@mybmcSWM,19.0427778,72.9372222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
93d5e297-ad95-4c61-b5dc-27e30a5dab9c,4729,4728,"Jai Murat Nagar, Sion Tromabey Road, Chembur (E)",Solid Waste Management,4,4,ME,@mybmcSWM,19.0416667,72.9091667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
704ea5ed-9c7e-413e-935b-135287e457cc,4730,4729,Rajiv Nagar Sion Trombay Road Panjrapole Chembur,Solid Waste Management,4,4,ME,@mybmcSWM,19.0405556,72.9097222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
4924d017-c84c-4e72-962f-321177e6bb41,4731,4730,Jai Bhole Nagar Din Quarry Road Pnjrapole Chembur,Solid Waste Management,0,10,ME,@mybmcSWM,19.0402778,72.9147222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
3d665a74-5cff-4d37-a3aa-4c8c999ae273,4732,4731,Sonapur Janta Shauchalay Opp Shrinath Haundai Service Canter,Solid Waste Management,8,10,ME,@mybmcSWM,19.0241667,72.9202778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,18,True
edcfb45c-77c3-4a33-a5fe-621150a21f1a,4733,4732,"Indira Nagar, 30Ft Road, New Mandala, Govandi (W)",Solid Waste Management,0,6,ME,@mybmcSWM,19.0533333,72.9361111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
b23c917f-4581-47dd-83b7-b1edaeb7a64d,4734,4733,"Near Mankhurd Nalla, M.G. Link Road, Govandi (W)",Solid Waste Management,10,8,ME,@mybmcSWM,19.0552778,72.9341667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,18,True
b95a2d34-8cff-48a9-a18c-249baeee6d1b,4735,4734,"Near Dumpin Ground, Entrance Office, Dumpinng Road, Govandi(W)",Solid Waste Management,0,0,ME,@mybmcSWM,19.0591667,72.9305556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,0,True
37931f44-2278-45c2-91c3-a10cb99ec8a2,4736,4735,Mharashtra Shasan S.N. Road No -8 Waigan Wadi Plot-10 Govandi-,Solid Waste Management,10,10,ME,@mybmcSWM,19.0625,72.925,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
2e3b8426-a668-45e8-a694-77574fc2a4c2,4737,4736,90 Fit Road Sanjaynagar Shivaji Nagar New Depo Gavandi,Solid Waste Management,11,10,ME,@mybmcSWM,19.0663889,72.9272222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,21,True
0b573deb-3609-435e-bd74-deb05f59fcb0,4738,4737,Bmc Shouchalay S.N.Road No-6 Shivaji Nagar Plot-42 Govandi,Solid Waste Management,12,14,ME,@mybmcSWM,19.065,72.9247222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,26,True
dad0d0b6-a11d-4eda-95f1-f893b9bbc4a1,4739,4738,Bmc Shouchalay S.N.Road No-3Shivaji Nagar Plot-32 Govandi,Solid Waste Management,14,14,ME,@mybmcSWM,19.0644444,72.9227778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,28,True
37e65080-8962-4b2f-b60f-cbac62f80fa6,4740,4739,Mharashtra Shasan S.N.Road No-3 Shivaji Nagar Plot 18 Govandi,Solid Waste Management,6,8,ME,@mybmcSWM,19.0672222,72.9238889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
ccd56e01-f41f-44e8-8051-194e80a6218a,4741,4740,Bmc Shouchalay S.N.Road No-3Shivaji Nagar Plot-13 Govandi,Solid Waste Management,11,12,ME,@mybmcSWM,19.0658333,72.9222222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,23,True
21e616e3-2465-41f8-bde5-6bf223602988,4742,4741,Bmc Shouchalay S.N.Road No-3Shivaji Nagar Plot-20 Govandi,Solid Waste Management,10,10,ME,@mybmcSWM,19.065,72.9225,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
12fd49d2-5993-4cce-bf40-cf404dd88141,4743,4742,Bmc Shouchalay S.N.Road No-2 Shivaji Nagar Plot-14 Govandi,Solid Waste Management,12,12,ME,@mybmcSWM,19.0652778,72.9219444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,24,True
5833fa8c-c697-487a-8a92-8e8f57dd6b31,4744,4743,Mharashtra Shasan S.N.Road No-3 Shivaji Nagar Plot 23 Govandi,Solid Waste Management,12,14,ME,@mybmcSWM,19.0636111,72.9216667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,26,True
975ba889-eb48-4d14-9097-d853d0dc0478,4745,4744,Bmc Shouchalay S.N.Road No-1 Shivaji Nagar Plot-12 Govandi,Solid Waste Management,10,10,ME,@mybmcSWM,19.0633333,72.92,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
e19d8371-6a4e-40c4-a0b5-e58eb24f3ef4,4746,4745,Bmc Toilet S.N.Road No-1 Shivaji Nagar Plot 04 Govandi,Solid Waste Management,12,12,ME,@mybmcSWM,19.0647222,72.92,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,24,True
ec43648d-6f9a-4f78-b619-6e21d20908f7,4747,4746,Mharashtra Shasan S.N.Road No-1  Shivaji Nagar Plot-3 Govandi,Solid Waste Management,12,12,ME,@mybmcSWM,19.0655556,72.92,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,24,True
d242077a-8db9-4fea-b12f-0d17d53d83f6,4748,4747,Mharashtra Shasan S.N.Road No-1  Shivaji Nagar Plot-7 Govandi,Solid Waste Management,12,12,ME,@mybmcSWM,19.0663889,72.9213889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,24,True
2f99fc4b-758f-4acd-ba20-3d6570dc5d33,4749,4748,Bmc Souchalay Abdul Hamid Road Lotas Colony Plot -24 Shivaji Nagar Govandi,Solid Waste Management,4,6,ME,@mybmcSWM,19.0636111,72.9175,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
bc36ad52-0b97-4778-8f57-d8cb81256737,4750,4749,Mharashtra Shasan Abdul Hamid Marg Lotas Colony Plot -26 Shivaji Nagar Colony,Solid Waste Management,20,0,ME,@mybmcSWM,19.0630556,72.9172222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
95bf752d-398d-4497-8f0b-2d42b3f1ae82,4751,4750,Mharashtra Shasan Abdul Hamid Marg Lotas Colony Plot -25 Shivaji Nagar Colony,Solid Waste Management,0,20,ME,@mybmcSWM,19.0630556,72.9175,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
f46f8c7e-799c-48a3-9ac2-228112719ede,4752,4751,Mharashtra Shasan Abdul Hamid Marg Lotas Colony Plot -15 Govandi,Solid Waste Management,11,11,ME,@mybmcSWM,19.0655556,72.9188889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,22,True
301704c9-ff6a-4fcd-9ee4-ded1ad187ea7,4753,4752,Mharashtra Shasan Abdul Hamid Marg Gajanan Colony Plot No 07 Govandi,Solid Waste Management,10,12,ME,@mybmcSWM,19.0663889,72.9197222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,22,True
8398a5d7-7bf3-4d58-824c-d773c7684c26,4754,4753,Shouchalay Mankhurd Road Agaral Wadi Mankhurd,Solid Waste Management,2,2,ME,@mybmcSWM,19.0480556,72.9255556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
5e830480-cb0f-468e-bdd7-ed1989ca3b05,4755,4754,Mharashtra Shasan Shouchalay Devnar Gav Govandi,Solid Waste Management,8,0,ME,@mybmcSWM,19.0505556,72.9208333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
295db619-ab4f-4e2c-bc6b-350bef2db40c,4756,4755,Sulabha Shouchalay P.Y.Goratha Marg Govandi Mumbai,Solid Waste Management,9,14,ME,@mybmcSWM,19.0602778,72.9094444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,23,True
c55e2d97-f39b-4b0d-bb1d-b5ef9b3d808b,4757,4756,Shouchalay Budha Nagar Govandi Mumbai-43,Solid Waste Management,20,0,ME,@mybmcSWM,19.06,72.9111111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
8f9609c9-bbda-4d78-838c-0a21f67d988e,4758,4757,Gautam Nagar Shivaji Nagar Dr.Ambedkar Road Govandi,Solid Waste Management,3,6,ME,@mybmcSWM,19.0611111,72.9163889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True
e99a5e79-def9-4435-8293-4304bcf115a7,4759,4758,Near Bhim Nagar Transist Camp Nr. Shamshan Bhumi Govandimumbai,Solid Waste Management,10,10,ME,@mybmcSWM,19.0577778,72.925,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
218e0c2a-21af-45f4-8f24-4eec4d6b8a63,4760,4759,Shouchalay Dr.Jaket Husan Khan Nagar Link Road Govandi,Solid Waste Management,5,8,ME,@mybmcSWM,19.0575,72.9266667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,13,True
2633a9e8-1525-4e9e-8624-c9476a29c4dc,4761,4760,Shouchalay Dr.Jaket Husan Khan Nagar Link Road Govandi,Solid Waste Management,6,12,ME,@mybmcSWM,19.0563889,72.9261111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,18,True
ceddd6e1-004e-470d-a02d-2b29acdb91b2,4762,4761,Mharashyra Shasan Lalue Bhaie Coumpound Gavande,Solid Waste Management,0,10,ME,@mybmcSWM,19.0502778,72.9252778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
4dc70ff4-12b1-4d44-b428-e0010d9638f0,4763,4762,Dev Nath Muncipaly Colony C Block Govinde,Solid Waste Management,10,0,ME,@mybmcSWM,19.0513889,72.9227778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
c1f2c375-25c2-43a7-8b38-5df5ccfa6f10,4764,4763,Mharashtra Shasan Kena Markit Road Tata Nagar Govandi,Solid Waste Management,11,11,ME,@mybmcSWM,19.0586111,72.9127778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,22,True
6d1a6dc5-5d84-4820-b88e-f98539c518d9,4765,4764,B Sakter Chinta Comp Troumbo Mankhur (W),Solid Waste Management,10,10,ME,@mybmcSWM,19.0422222,72.9466667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
994037e2-8ebd-4629-aa70-36ccc063e19f,4766,4765,C-Sector Near Meraj Mandir  Near Chitra Camp Mankhur (E),Solid Waste Management,5,5,ME,@mybmcSWM,19.0397222,72.9491667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
16270379-db8b-43e7-bef3-12890da8852c,4767,4766,Prana Shouchalay Govandi Station Road Gautam Nagar Govandi,Solid Waste Management,0,21,ME,@mybmcSWM,19.0508333,72.9177778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,21,True
2a436828-2bb4-450c-aeea-017f9e27ebc2,4768,4767,Prana Shouchalay Govandi Station Road Gautam Nagar Govandi,Solid Waste Management,13,13,ME,@mybmcSWM,19.0508333,72.9180556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,26,True
7bb1e068-6974-4098-9822-ace51d807d1a,4769,4768,"Shauchalay,Nr.Cheeta Camp,Sector-C,Mankhurd Gaon",Solid Waste Management,4,4,MW,@mybmcSWM,19.0488889,72.9086111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
e7804eec-ac06-4724-b972-007fd6db7f11,4770,4769,"Mhada Shauchalay,Nr.Chheta Camp Sector-C,Mankhurd Gaon",Solid Waste Management,4,4,MW,@mybmcSWM,19.0483333,72.9083333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
4c415463-f781-4422-ba0e-ea3e01a35ffb,4771,4770,"Mhada Shauchalay,Nr.Cheeta Camp Sector-C,Mankhurd Gaon",Solid Waste Management,6,6,MW,@mybmcSWM,19.0486111,72.9097222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
dbd75922-299c-43c5-9b7a-35d4d69b337f,4772,4771,"Mhada Shauchalay,Nr.Cheeta Camp Sector-C,Mankhurd Gaon",Solid Waste Management,5,5,MW,@mybmcSWM,19.0480556,72.9088889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
eff8d62f-4731-4f0c-867a-b41a7ec3ecb7,4773,4772,"Mhada Shauchalay,Nr.M.G.Ramchandra Marg,Cheeta Camp Sector-C,Mankhurd Gaon",Solid Waste Management,5,5,MW,@mybmcSWM,19.0463889,72.9069444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
c45fb6ec-df01-469e-bde9-25c569bec9b9,4774,4773,"Mhada Shauchalay,Nr.M.G.Ramchandra Marg,Cheeta Camp Sector-C,Mankhurd Gaon",Solid Waste Management,4,4,MW,@mybmcSWM,19.0466667,72.9122222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
847aa208-36fa-49b8-b7a0-2fb817eb3598,4775,4774,"Mhada Shauchalay,Datta Nagar,Cheeta Camp,M.G.Ramchandra Marg,Mankhurd",Solid Waste Management,4,4,MW,@mybmcSWM,19.0469444,72.9125,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
f1be256d-9fec-49b3-a981-dd22efb638e4,4776,4775,"Mhada Shauchalay,Datta Magar,Cheeta Camp,M.G.Ramchandra Marg,Mankhurd",Solid Waste Management,6,5,MW,@mybmcSWM,19.0469444,72.9125,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,11,True
bc955e1c-a496-4e51-b628-478ba44e4b53,4777,4776,"Mhada Shauchalay,Satta Nagar,Cheeta Camp,M.G.Ramchandra Marg,Mankhurd",Solid Waste Management,3,2,MW,@mybmcSWM,19.0469444,72.9125,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True
1bfeef0a-032f-4fff-84bf-ac170a15547a,4778,4777,"Mhada Shauchalay,Shahaji Nagar.Cheeta Camp,Mankhurd,Trombe",Solid Waste Management,4,4,MW,@mybmcSWM,19.0288889,72.8963889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
8bc71acb-cbe2-4c6a-a16d-204514aa9746,4779,4778,"Bmc Shauchalay,Shahaji Nagar,Cheeta Camp,Mankhurd,Trombe",Solid Waste Management,3,3,MW,@mybmcSWM,19.0275,72.8969444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
7c2cc4f5-497b-438b-9d45-0a734205e28b,4780,4779,"Mhada Shauchalay,Shahaji Nagar,Cheeta Camp,Trombe",Solid Waste Management,3,3,MW,@mybmcSWM,19.0283333,72.8983333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
2e819d21-f781-45c0-b038-3daafc0381b5,4781,4780,"Mhada Shauchalay,Shahaji Nagar,Cheeta Camp,Trombe",Solid Waste Management,4,4,MW,@mybmcSWM,19.0277778,72.8986111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
7f8fa653-6259-4c43-adc7-f4175b52898d,4782,4781,"Maharashtra Shasan,P.L.Lokhande Marg,Panjab Chawl,Nr.Gurudwara,Chembur (W)",Solid Waste Management,6,6,MW,@mybmcSWM,19.0616667,72.9052778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
5729fa98-7e2a-4f1e-91dd-dffee2e75b15,4783,4782,"Bmc Shauchalay,P.L.Lokhande Marg,Adarsh Nagar,Chembur (W)",Solid Waste Management,3,3,MW,@mybmcSWM,19.0608333,72.9080556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
79c48729-796a-4df1-b12e-1a50ac32b824,4784,4783,"Hanuman Asha Nagar,Peston Sagar Rd No.3,Pimpaleshwar Mahadev Mandir,Chembur (W),Mumbai-89",Solid Waste Management,5,3,MW,@mybmcSWM,19.065,72.8966667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
941e316e-5abe-4370-8248-0b0ad56c0c55,4785,4784,"Hanuman Asha Nagar,Peston Sagar Rd.No.3,Pimpaleshwar Mahadev Mandir,Chembur (W),Mumbai-89",Solid Waste Management,0,8,MW,@mybmcSWM,19.0652778,72.8980556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
37e52cf4-ba63-408b-b462-4b28c29293a8,4786,4785,"Peston Sagar Rd.No.4,Chembur (W),Mumbai-89",Solid Waste Management,1,8,MW,@mybmcSWM,19.0683333,72.9075,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True
93a205e7-3fe3-41d5-83e0-dd4a873a0c9a,4787,4786,"71 Peston Sagar Rd,K.E.Reti Bandar,Natraj Bldg.Soc,Usha Bettery Service,Chembur,Mumbai-89",Solid Waste Management,4,4,MW,@mybmcSWM,19.0713889,72.9091667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
60649a9b-0c13-42a8-b440-527375e0018a,4788,4787,"Shri Bal Ganesh,Mitra Mandal,Before New Jhunjhar Banjo Party,Pestan Sagar Rd,Chembur (W)",Solid Waste Management,7,8,MW,@mybmcSWM,19.0708333,72.9097222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,15,True
f5cb16c4-f3bf-4d23-b7c6-bf2522f6fdde,4789,4788,"Shauchalay,Samrat Ashok Nagar,Nr.Limboni Baug Road.",Solid Waste Management,4,5,MW,@mybmcSWM,19.0586111,72.8858333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True
f7256776-bb99-49f2-991c-1a5bc228e1de,4790,4789,"Shauchalay,Samrat Ashok Nagar,Nr.Raiway Track",Solid Waste Management,4,4,MW,@mybmcSWM,19.0572222,72.8847222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
ff0a4888-06b8-46c0-a0a8-74a2c868cf6c,4791,4790,"Bmc Shauchalay,Samrat Ashok Nagar,Nr.Limboni Baug Road.",Solid Waste Management,3,3,MW,@mybmcSWM,19.0558333,72.8841667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
