green_space_id,green_space_name,address,bmc_department,ward_code_source,twitter_handle,website,latitude,longitude,source_file,source,coordinate_valid
2568,Shree Swami Samarth Manoranjan Maidan,,,,,,19.1731,72.9677,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2569,Sharad Chavan Udyan,,,,,,19.1682,72.9589,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2570,Tukaram Mangalya Vaity Park,,,,,,19.1643,72.9638015,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2571,"Hutatma Madanlal Dhingra Kridangan,",,,,,,19.1664412,72.9560303,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2572,Dr. Babasaheb Ambedkar Kridangan,,,,,,19.1818482,72.9534535,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2573,"P.G.Village Mulund, C.T.S. No. 29/5,",,,,,,19.1821,72.9382,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2574,"PG , CTS NO.29/11,",,,,,,19.1813569,72.9414091,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2575,"Arybhatta Udyan, C.T.S. No.1328,1329,1333,1334",,,,,,19.1696,72.9532,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2576,"Rajeev Gandhi Kridangan,",,,,,,19.1631,72.9476,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2577,"Rajeev Gandhi Kridangan,",,,,,,19.1756,72.938,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2578,"Jainacharya Vijay Vallabha Suri Kridangan,",,,,,,19.1625,72.9437,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2579,"P.G. P.K.Road Extn.,",,,,,,19.1636,72.9416,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2580,"Chhatrapati Sambhaji Raje Maidan,",,,,,,19.1687,72.9643,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2581,"P.G. C.T.S. no. 147 , ,CTs No.155 A/4",,,,,,19.1745414,72.964145,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2582,"Dattaji Tamhane Maidan,PG CTS No. 95/13/E",,,,,,19.1736,72.9712,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2583,"PG 87/4B Hariom nagar, Mulund (E).",,,,,,19.1756,72.9734,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2584,PG CTS NO.1063/B,,,,,,19.1618,72.955,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2585,PG Plot CTS No.1110/11,,,,,,19.1733347,72.9468689,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2586,R. G. Village Mulund (Afforsation plot),,,,,,19.1806,72.9383,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2587,Vrindavan Manoranjan Maindan,,,,,,19.1851,72.9509,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2588,"Shasan Samrat Achary Dev Shri Nemisuri Manoranjan Maidan,",,,,,,19.1796,72.9464,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2589,Barku Govind Patil Manoranjan Maidan,,,,,,19.1825,72.9559,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2590,Open Space at Khindipada,,,,,,19.166953,72.9321978,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2591,Siddharth Udyan,,,,,,19.177556,72.953389,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2592,Shahid Sonar Bungla,,,,,,19.175,72.9478,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2593,"Harish Murarji Thakkar Khelache Maidan,",,,,,,19.1683,72.9495,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2594,"Mother Teressa Kridangan,",,,,,,19.1658,72.9458,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2595,"P.G. Near Dashamesh School,",,,,,,19.1761,72.9372,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2596,"P.G. L.B.S. Road,",,,,,,19.1679328,72.9397795,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2597,"P.G. Plot No. 29,",,,,,,19.1739,72.9372,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2598,"Mavala Sambhaji Kavaji Kondhalkar Kridangan,(Nana Nani Park)Savarkar Road,",,,,,,19.1723198,72.9665364,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2599,"Mavala Jiva Mahala Kridangan,",,,,,,19.1695155,72.9650951,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2600,"HinduHrudaySamrat Balasaheb Thakare Maidan,",,,,,,19.1687389,72.9605993,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2601,छत्रपती संभाजी महाराज मैदान,,,,,,19.123176,72.888454,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2602,सुभेदार रामजी मालोजी आंबेडकर खेळाचे मैदान,,,,,,19.119302,72.887443,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2603,"PG CTS No. 1304 at Ganesh Visarjan Talao,",,,,,,19.175547,72.972099,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2604,Sardar Pratap Singh Manoranjan Maidan,,,,,,19.1805,72.9389,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2605,Shahid Ashok Kamate Manoranjan Maidan,,,,,,19.1819,72.939,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2606,Sant Odhavramji Maharaj Manoranjan Maidan,,,,,,19.1806676,72.9413127,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2607,"R. G.Near Sagar Garden Society,",,,,,,19.1689628,72.939753,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2608,"P.G. , Powai Chowk,",,,,,,19.1732,72.9358,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2609,"Damodar Pandu Vaiti Manoranjan Maidan,",,,,,,19.1753362,72.9642391,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2610,Shahid Prakash More Maidan,,,,,,19.175547,72.972099,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2611,"Garden near Mithagar Ganesh Visarjan Talao,",,,,,,19.175547,72.972099,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2612,Bagwan Gautham Buddha Udyan,,,,,,19.0084917,72.8150774,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2613,Bhagavan Mahavir Udyan,,,,,,19.0103458,72.8188112,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2614,Municipal Garden,,,,,,19.0382141,72.849193,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2615,Shri. Keshavrao Daate Udyaan,,,,,,19.0172883,72.8373952,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2616,Chhatrapati Shivaji maharaj Park,,,,,,19.0271715,72.8383135,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2617,Dakre Guruji Marepathic Udyan,,,,,,19.0098459,72.8433351,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2618,Didhi Udyan,,,,,,19.0397503,72.8439098,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2619,Beach Towers Garden,,,,,,19.017829,72.8251748,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2620,Guruji Kedar Nath Udyan Bmc,,,,,,19.0268481,72.8536652,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2621,Indulal D.Bhuvan Udyan,,,,,,19.0219544,72.8581941,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2622,J.R.Mehata Garden,,,,,,19.0377893,72.858013,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2623,Lalbahadur Shastri Udyan,,,,,,18.9991357,72.8139894,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2624,Maharshi Karve Udhyan,,,,,,19.0182186,72.8581167,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2625,Garden B of 5 Gardens,,,,,,19.0207666,72.8535407,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2626,Nappu Garden,,,,,,19.0261877,72.8520609,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2627,Pandit Jawaharlal Nehru Garden,,,,,,19.0458433,72.8679449,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2628,Prof. B. N. Vaidya Udyan,,,,,,19.0215556,72.8470194,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2629,Mata Ramabai Ambedkar Udyan,,,,,,19.0384044,72.8676962,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2630,Sane Guruji Udyan,,,,,,19.0163672,72.8299568,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2631,Shanti Park,,,,,,19.0377762,72.8632526,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2632,Vasant Prabhu Garden,,,,,,19.0188814,72.8376341,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2633,Dr. Mala Garden,,,,,,19.0422069,72.8710923,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2634,Swami Vivekanand Udyan,,,,,,19.045862,72.8388892,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2635,Twin Tower(Garden),,,,,,19.0194625,72.82786,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2636,B N Maheshwari Udyan,,,,,,19.0267738,72.8555628,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2637,Wadia Garden,,,,,,19.0170989,72.8507085,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2638,"Garden A, Five Gardens",,,,,,19.0200892,72.8531577,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2639,Mancherji Joshi Five Gardens,,,,,,19.0200892,72.8538715,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2640,Kids garden,,,,,,19.0195324,72.8538858,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2641,"Garden C, 5 Gardens",,,,,,19.0203034,72.854414,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2642,Veer Baji Prabhu Udyan,,,,,,19.0270007,72.8353939,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2643,Sant Tukaram Balodyan,,,,,,19.0305202,72.8405575,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2644,Dr.Ramhari Kishan Dhote Udyan,,,,,,19.0343712,72.838505,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2645,Shri Vithal Desai Park,,,,,,19.0373821,72.8446568,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2646,Balasaheb Thackrey Udyan,,,,,,19.0031028,72.8235782,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2647,Britannia Garden,,,,,,18.9819207,72.8174758,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2648,Matoshree Ramabai Thackrey Udyan,,,,,,18.9996949,72.8263231,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2649,Bhivaji Rao Nare Park,,,,,,18.9998456,72.8389521,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2650,Bhoiwada park,,,,,,19.0084681,72.8498157,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2651,CGS Sector 6 Garden,,,,,,19.0316463,72.8653096,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2652,Maharashtra Nature Park,,,,,,19.0528009,72.8619372,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2653,"City Park, BKC",,,,,,19.0562663,72.8538277,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2654,D'Monte Park Recreation Club,,,,,,19.0593191,72.8264063,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2655,Mahatma Gandhi Garden,,,,,,18.9283012,72.8250709,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2656,Cross Maidan Garden,,,,,,18.9332735,72.8293255,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2657,Sitaram Shenoy Udyan,,,,,,18.9615924,72.8379817,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2658,S K Patil Udyan,,,,,,18.9494735,72.8219061,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2659,Mumba devi Garden,,,,,,18.9525933,72.830595,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2660,Shri Bhagwandas Todi Children Park,,,,,,18.943611,72.8242532,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2661,Durgadevi Udyan,,,,,,18.9611763,72.8267474,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2662,Kamala Nehru Park,,,,,,18.9547191,72.8056884,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2663,Hanging Gardens,,,,,,18.9562656,72.8049896,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2664,Shantivan,,,,,,18.9580428,72.8037477,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2665,Nana Nani Park,,,,,,18.9556952,72.8096776,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2666,Harish Mahindra Children's Park,,,,,,18.9705707,72.8024549,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2667,PT Mane Udyaan Garden,,,,,,18.9673392,72.8296522,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2668,Joseph Baptista Garden,,,,,,18.9661854,72.8424257,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2669,Kamal Ground,,,,,,19.0380136,72.9346807,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2670,Rajnigandha Garden,,,,,,19.0387497,72.9348214,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2671,Parijat Garden,,,,,,19.0388675,72.9339529,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2672,Varsha Ground,,,,,,19.041007,72.9342417,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2673,Hemant Ground,,,,,,19.0413464,72.9324167,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2674,Mini Forest,,,,,,19.0420586,72.9317536,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2675,Madhuban garden,,,,,,19.0406617,72.9315187,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2676,Sharavati Playground,,,,,,19.0392245,72.9316941,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2677,Nandan Van,,,,,,19.0385425,72.9304595,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2678,KIL BIL GARDEN,,,,,,19.0371766,72.9304893,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2679,Nandadevi Park,,,,,,19.0365274,72.9298226,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2680,Shantiniketan Garden,,,,,,19.0368862,72.9289659,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2681,Sanchi Park,,,,,,19.0388874,72.9277498,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2682,Ajanta Park,,,,,,19.0400016,72.9278838,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2683,Ellora Ground,,,,,,19.0412208,72.9279795,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2684,Kapilvastu Lawn,,,,,,19.0389594,72.9258153,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2685,Indraprastha Garden,,,,,,19.0400726,72.9258631,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2686,Hastinapur Park,,,,,,19.0412565,72.9259469,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2687,Sahyadri Park,,,,,,19.0395357,72.921867,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2688,Vindhya Park,,,,,,19.0395128,72.9208697,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2689,Narmada Ground,,,,,,19.0406972,72.9210027,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2690,Vrundavan Garden,,,,,,19.041938,72.920938,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2691,Dwarka Garden,,,,,,19.0417561,72.9224675,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2692,Sarnath Playground,,,,,,19.0406605,72.9219023,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2693,"A.E.C.S 1, Playground",,,,,,19.0398318,72.9200775,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2694,Jaidev playground,,,,,,19.0417273,72.9188715,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2695,Kabir Park,,,,,,19.041519,72.918049,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2696,Mansrovar Park,,,,,,19.0399886,72.9184006,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2697,Namdev Playground,,,,,,19.0409163,72.9165416,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2698,"AECS-2, Playground",,,,,,19.0366572,72.926275,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2699,Anushaktinagar Cricket Ground,,,,,,19.0305376,72.9257598,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2700,Saras Baug,,,,,,19.0451937,72.9146777,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2701,Subhash Chandra Bose Garden,,,,,,19.087413,72.9148857,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2702,Kurla Kamgar Ground,,,,,,19.0631389,72.8871472,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2703,Decathlon Kurla Playground,,,,,,19.0869613,72.8851175,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2704,Nana Nani Childrens Park,,,,,,19.0902733,72.8877412,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2705,Heritage Garden,,,,,,19.1143607,72.9111939,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2706,Ambrosia Garden,,,,,,19.1189166,72.9071675,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2707,Dr. Baba Saheb Ambedkar Park Garden,,,,,,19.128523,72.8961868,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2708,Children Park Powai Lake,,,,,,19.1219717,72.8991472,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2709,Powai Udyaan,,,,,,19.1207271,72.9016172,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2710,Powai lake View Garden,,,,,,19.1197534,72.9033286,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2711,Sabarmati Ashram Park,,,,,,19.1230582,72.9075446,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2712,SAROVAR UDYAN,,,,,,19.1257366,72.9140826,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2713,Children Park,,,,,,19.1273326,72.9147011,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2714,Gulmohar Garden,,,,,,19.1292485,72.9153146,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2715,Kshitij Garden,,,,,,19.1315702,72.9138304,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2716,Knowledge Tree,,,,,,19.1331711,72.9156834,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2717,Gymkhana Grounds,,,,,,19.1345011,72.9122538,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2718,Children's Park,,,,,,19.1346694,72.92492,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2719,Naval Ground,,,,,,19.1342616,72.9265375,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2720,Baji Prabhu Ground,,,,,,19.1326856,72.9284373,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2721,Kendriya Vidyalaya Playground,,,,,,19.1257523,72.9245741,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2722,MMRDA GARDEN,,,,,,19.1260474,72.9291284,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2723,Nana Nani Garden,,,,,,19.1309475,72.926211,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2724,CGHS B Garden,,,,,,19.1391985,72.9366114,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2725,Park,,,,,,19.1400886,72.9392062,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2726,Public playground,,,,,,19.1424296,72.9396451,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2727,Pramodh Mahajan Ground,,,,,,19.1470764,72.9341333,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2728,Powai Lake,,,,,,19.1269907,72.9051842,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2729,Mhada Colony Community Garden,,,,,,19.164888,72.965311,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2730,Vihar Lake,,,,,,19.1528799,72.9128645,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2731,Gol Garden,,,,,,19.0899733,72.83496,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2732,Juhu Joggers Park,,,,,,19.1040395,72.8324353,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
2733,Jamnabai Narsee School Playground,,,,,,19.1048281,72.8312798,mumbai_green_spaces.kml,"BMC / OpenCity Mumbai Public Gardens, Parks and Zoos dataset",True
