openaq_location_id,station_name,urban_ward_code,date,pm25,temperature,relativehumidity,wind_speed,no2,o3,so2,co,wind_direction_sin,wind_direction_cos,day_of_year_sin,day_of_year_cos
3409323,"Worli, Mumbai - MPCB",GS,2026-04-28 00:00:00+05:30,24.2,30.5,84.3,0.836,9.75,16.0,25.0,0.202,-0.43837114678907746,-0.8987940462991669,0.9033558023246845,-0.4288919379124835
3409323,"Worli, Mumbai - MPCB",GS,2026-04-29 00:00:00+05:30,20.5,30.5,78.0,1.17,9.69,17.0,25.0,0.243,-0.4226182617406993,-0.90630778703665,0.895839290734909,-0.4443781781046132
3409323,"Worli, Mumbai - MPCB",GS,2026-04-30 00:00:00+05:30,19.8,30.5,80.8,0.831,9.76,14.1,24.6,0.251,-0.5000000000000001,-0.8660254037844386,0.8880573226294932,-0.45973273945210397
3409323,"Worli, Mumbai - MPCB",GS,2026-05-01 00:00:00+05:30,18.4,30.5,78.2,1.01,9.73,16.2,24.7,0.235,-0.7313537016191705,-0.6819983600624986,0.8800122039735357,-0.47495107206704995
3409323,"Worli, Mumbai - MPCB",GS,2026-05-02 00:00:00+05:30,17.9,30.5,77.6,0.859,9.71,79.5,25.2,0.25,-0.5299192642332048,-0.8480480961564261,0.8717063187093218,-0.4900286664290592
3409323,"Worli, Mumbai - MPCB",GS,2026-05-03 00:00:00+05:30,13.2,30.5,78.6,1.0,9.73,25.0,25.4,0.28,-0.8090169943749473,-0.5877852522924732,0.8631421280499114,-0.5049610547215204
3409323,"Worli, Mumbai - MPCB",GS,2026-05-04 00:00:00+05:30,14.3,30.5,74.9,1.04,9.7,18.4,24.9,0.26,-0.7431448254773944,-0.6691306063588581,0.854322169749827,-0.5197438121555155
3409323,"Worli, Mumbai - MPCB",GS,2026-05-05 00:00:00+05:30,19.2,30.5,73.0,0.842,75.9,26.9,24.6,0.243,-0.5299192642332048,-0.8480480961564261,0.8452490573530633,-0.5343725582809786
3409323,"Worli, Mumbai - MPCB",GS,2026-05-06 00:00:00+05:30,21.5,31.3,70.5,1.14,20.9,27.8,23.3,0.224,0.9743700647852352,-0.22495105434386503,0.8359254794186372,-0.548842958284719
3409323,"Worli, Mumbai - MPCB",GS,2026-05-07 00:00:00+05:30,18.1,32.9,78.5,0.793,18.2,29.5,25.3,0.193,0.7547095802227721,-0.6560590289905072,0.8263541987239096,-0.5631507242749186
3409323,"Worli, Mumbai - MPCB",GS,2026-05-08 00:00:00+05:30,26.3,33.1,79.8,0.796,22.6,33.2,25.0,0.18,0.838670567945424,-0.5446390350150271,0.8165380514459161,-0.5772916165517272
3409323,"Worli, Mumbai - MPCB",GS,2026-05-09 00:00:00+05:30,24.3,33.2,79.0,0.698,24.0,34.7,25.0,0.178,0.7193398003386511,-0.6946583704589974,0.8064799463209448,-0.5912614448635781
3409323,"Worli, Mumbai - MPCB",GS,2026-05-10 00:00:00+05:30,22.6,33.2,76.2,0.747,17.4,40.0,25.1,0.178,0.766044443118978,-0.6427876096865394,0.7961828637826158,-0.6050560696488488
3409323,"Worli, Mumbai - MPCB",GS,2026-05-11 00:00:00+05:30,24.1,33.3,77.7,0.722,20.2,37.1,25.1,0.174,0.6018150231520482,-0.7986355100472929,0.7856498550787147,-0.6186714032625031
3409323,"Worli, Mumbai - MPCB",GS,2026-05-12 00:00:00+05:30,21.8,32.8,77.2,0.654,17.4,30.9,25.1,0.173,0.6018150231520482,-0.7986355100472929,0.7748840413670407,-0.6321034111873487
3409323,"Worli, Mumbai - MPCB",GS,2026-05-13 00:00:00+05:30,21.2,32.9,79.8,0.895,15.2,28.1,25.2,0.192,-0.22495105434386498,-0.9743700647852352,0.7638886127905428,-0.6453481132295501
3409323,"Worli, Mumbai - MPCB",GS,2026-05-14 00:00:00+05:30,19.3,32.9,78.4,0.732,15.4,31.1,25.1,0.204,0.7986355100472927,-0.6018150231520484,0.7526668275320085,-0.6584015846980488
3409323,"Worli, Mumbai - MPCB",GS,2026-05-15 00:00:00+05:30,22.1,32.9,77.6,0.762,13.8,25.1,25.0,0.172,0.90630778703665,-0.42261826174069933,0.7412220108485958,-0.6712599575675313
3409323,"Worli, Mumbai - MPCB",GS,2026-05-16 00:00:00+05:30,10.6,32.6,77.6,0.986,11.1,23.5,25.5,0.186,0.9455185755993168,-0.32556815445715664,0.7295575540864875,-0.6839194216246106
3409323,"Worli, Mumbai - MPCB",GS,2026-05-17 00:00:00+05:30,13.1,32.7,80.4,0.833,10.3,25.7,25.1,0.185,0.9205048534524403,-0.3907311284892738,0.717676913675962,-0.6963762255968722
3409323,"Worli, Mumbai - MPCB",GS,2026-05-18 00:00:00+05:30,15.8,32.6,82.4,0.775,14.4,26.2,25.1,0.165,0.3255681544571566,-0.9455185755993168,0.705583610107178,-0.7086266782644596
3409323,"Worli, Mumbai - MPCB",GS,2026-05-19 00:00:00+05:30,15.8,32.1,78.7,0.634,15.1,27.6,25.3,0.182,0.06975647374412552,-0.9975640502598242,0.6932812268869777,-0.7206671495538609
3409323,"Worli, Mumbai - MPCB",GS,2026-05-20 00:00:00+05:30,,32.2,76.5,0.747,12.7,22.8,25.0,0.19,-0.2079116908177595,-0.9781476007338056,0.6807734094770161,-0.7324940716135789
3409323,"Worli, Mumbai - MPCB",GS,2026-05-21 00:00:00+05:30,,32.9,77.2,0.697,13.4,24.2,25.3,0.182,0.5735764363510459,-0.8191520442889919,0.6680638642135335,-0.7441039398713607
3409323,"Worli, Mumbai - MPCB",GS,2026-05-22 00:00:00+05:30,,33.0,79.2,0.828,13.9,20.0,25.4,0.175,-0.656059028990507,-0.7547095802227721,0.6551563572090853,-0.7554933140726803
3409323,"Worli, Mumbai - MPCB",GS,2026-05-23 00:00:00+05:30,10.2,33.6,78.4,0.697,14.6,20.1,25.5,0.175,-0.08715574274765794,-0.9961946980917455,0.6420547132365637,-0.766658819300159
3409323,"Worli, Mumbai - MPCB",GS,2026-05-24 00:00:00+05:30,,33.4,80.3,1.02,10.2,15.6,25.2,0.169,-0.45399049973954664,-0.8910065241883679,0.6287628145958344,-0.7775971469736269
3409323,"Worli, Mumbai - MPCB",GS,2026-05-25 00:00:00+05:30,,33.7,78.7,0.775,11.9,19.3,25.3,0.17,0.90630778703665,-0.42261826174069933,0.6152845999633276,-0.7883050558305255
3409323,"Worli, Mumbai - MPCB",GS,2026-05-26 00:00:00+05:30,,33.4,77.5,0.691,9.85,19.4,25.2,0.169,0.2756373558169992,-0.9612616959383189,0.6016240632249226,-0.7987793728863649
3409323,"Worli, Mumbai - MPCB",GS,2026-05-27 00:00:00+05:30,,33.3,76.2,0.765,10.7,20.7,25.0,0.168,0.7313537016191706,-0.6819983600624984,0.5877852522924732,-0.8090169943749473
3409323,"Worli, Mumbai - MPCB",GS,2026-05-28 00:00:00+05:30,,33.9,72.7,0.748,9.06,20.8,24.9,0.174,0.6691306063588583,-0.7431448254773941,0.5737722679043246,-0.8190148866680801
3409323,"Worli, Mumbai - MPCB",GS,2026-05-29 00:00:00+05:30,,34.3,72.8,1.05,10.7,19.9,25.2,0.186,-0.6018150231520484,-0.7986355100472928,0.5595892624101765,-0.8287700871745038
3409323,"Worli, Mumbai - MPCB",GS,2026-05-30 00:00:00+05:30,,33.8,76.2,1.21,7.75,19.2,25.5,0.176,-0.7313537016191705,-0.6819983600624986,0.545240438540651,-0.8382797052177744
3409323,"Worli, Mumbai - MPCB",GS,2026-05-31 00:00:00+05:30,,33.9,76.2,0.868,8.47,17.5,25.3,0.191,0.15643446504023098,-0.9876883405951377,0.5307300481619334,-0.8475409228928311
3409323,"Worli, Mumbai - MPCB",GS,2026-06-01 00:00:00+05:30,24.6,33.8,74.1,0.726,10.3,19.2,25.1,0.191,0.19080899537654497,-0.981627183447664,0.5160623910158528,-0.8565509959010036
3409323,"Worli, Mumbai - MPCB",GS,2026-06-02 00:00:00+05:30,14.5,33.5,74.6,0.79,11.9,21.7,25.1,0.178,0.13917310096006533,-0.9902680687415704,0.5012418134457758,-0.865307254363206
3409323,"Worli, Mumbai - MPCB",GS,2026-06-03 00:00:00+05:30,,32.2,74.4,1.02,16.0,29.2,25.3,0.202,-0.587785252292473,-0.8090169943749475,0.48627270710868997,-0.8738071036110808
3409323,"Worli, Mumbai - MPCB",GS,2026-06-04 00:00:00+05:30,,33.1,76.6,1.12,13.2,22.5,25.6,0.177,-0.6018150231520484,-0.7986355100472928,0.4711595076738638,-0.8820480249558537
3409323,"Worli, Mumbai - MPCB",GS,2026-06-05 00:00:00+05:30,,33.6,78.1,0.922,10.3,21.0,25.1,0.177,-0.629320391049838,-0.7771459614569705,0.4559066935084588,-0.8900275764346767
3409323,"Worli, Mumbai - MPCB",GS,2026-06-06 00:00:00+05:30,,34.3,74.6,0.716,9.06,19.2,26.2,0.186,0.37460659341591224,-0.9271838545667873,0.440518784350495,-0.8977433935342337
3409323,"Worli, Mumbai - MPCB",GS,2026-06-07 00:00:00+05:30,,34.3,75.3,0.734,9.44,21.3,24.3,0.162,0.3583679495453002,-0.9335804264972017,0.42500033996955416,-0.9051931898913974
3409323,"Worli, Mumbai - MPCB",GS,2026-06-08 00:00:00+05:30,,33.7,76.9,1.06,8.34,23.9,24.8,0.154,1.2246467991473532e-16,-1.0,0.4093559588156213,-0.9123747579707273
3409323,"Worli, Mumbai - MPCB",GS,2026-06-09 00:00:00+05:30,,34.0,76.1,0.911,7.56,21.4,24.9,0.042,0.10452846326765373,-0.9945218953682733,0.39359027665646673,-0.9192859697186104
3409323,"Worli, Mumbai - MPCB",GS,2026-06-10 00:00:00+05:30,,33.4,76.6,1.08,6.88,22.1,25.3,0.235,-0.45399049973954664,-0.8910065241883679,0.3777079652039649,-0.9259247771938498
3409323,"Worli, Mumbai - MPCB",GS,2026-06-11 00:00:00+05:30,,33.5,75.7,1.37,6.27,22.9,25.9,0.256,-0.8090169943749473,-0.5877852522924732,0.36171373072976765,-0.9322892131745133
3409323,"Worli, Mumbai - MPCB",GS,2026-06-12 00:00:00+05:30,,33.5,77.5,1.53,5.88,22.9,25.5,0.278,-0.8090169943749473,-0.5877852522924732,0.3456123126707335,-0.9383773917408641
3409323,"Worli, Mumbai - MPCB",GS,2026-06-13 00:00:00+05:30,,33.5,76.6,1.07,5.75,21.4,25.7,0.296,-0.43837114678907746,-0.8987940462991669,0.3294084822245304,-0.9441875088341993
3409323,"Worli, Mumbai - MPCB",GS,2026-06-14 00:00:00+05:30,,33.8,73.6,0.917,8.87,20.6,24.9,0.26,0.8571673007021123,-0.5150380749100543,0.3131070409358269,-0.9497178427914316
3409323,"Worli, Mumbai - MPCB",GS,2026-06-15 00:00:00+05:30,10.4,33.7,73.4,0.803,6.88,20.0,25.6,0.334,0.6691306063588583,-0.7431448254773941,0.29671281927349075,-0.9549667548552551
3409323,"Worli, Mumbai - MPCB",GS,2026-06-16 00:00:00+05:30,7.63,33.2,74.9,0.863,6.8,17.9,25.1,0.251,-0.22495105434386498,-0.9743700647852352,0.28023067519921585,-0.9599326896597447
3409323,"Worli, Mumbai - MPCB",GS,2026-06-17 00:00:00+05:30,10.9,33.1,72.6,0.932,7.42,19.7,24.3,0.237,-0.29237170472273677,-0.9563047559630354,0.26366549272800704,-0.9646141756912435
3409323,"Worli, Mumbai - MPCB",GS,2026-06-18 00:00:00+05:30,16.6,33.0,71.8,1.04,19.7,20.6,24.5,0.257,-0.43837114678907746,-0.8987940462991669,0.24702218048093552,-0.9690098257244062
3409323,"Worli, Mumbai - MPCB",GS,2026-06-19 00:00:00+05:30,13.5,32.9,70.0,1.08,32.4,20.3,24.8,0.239,-0.754709580222772,-0.6560590289905073,0.23030567023061221,-0.9731183372332619
3409323,"Worli, Mumbai - MPCB",GS,2026-06-20 00:00:00+05:30,13.3,33.1,71.2,0.803,22.0,22.2,25.1,0.328,-0.5150380749100542,-0.8571673007021123,0.21352091543979612,-0.9769384927771817
3409323,"Worli, Mumbai - MPCB",GS,2026-06-21 00:00:00+05:30,11.3,33.4,75.0,0.698,16.3,20.6,25.2,0.337,0.12186934340514755,-0.992546151641322,0.19667288979357647,-0.980469160361632
3409323,"Worli, Mumbai - MPCB",GS,2026-06-22 00:00:00+05:30,8.46,31.5,81.3,0.925,16.2,16.1,24.9,0.35,-0.5591929034707467,-0.8290375725550417,0.1797665857255624,-0.9837092937736097
3409323,"Worli, Mumbai - MPCB",GS,2026-06-23 00:00:00+05:30,6.89,28.1,98.5,0.626,21.4,11.7,24.3,0.351,-0.22495105434386498,-0.9743700647852352,0.16280701293851715,-0.986657932891657
3409323,"Worli, Mumbai - MPCB",GS,2026-06-25 00:00:00+05:30,7.75,29.8,,0.481,3.08,6.0,0.322,0.437,-0.19080899537654472,-0.981627183447664,0.12874817745258132,-0.99167731989929
3409323,"Worli, Mumbai - MPCB",GS,2026-06-26 00:00:00+05:30,14.7,31.0,87.7,0.804,5.3,6.76,0.695,0.521,-0.43837114678907746,-0.8987940462991669,0.11165900712169512,-0.993746580436178
3409323,"Worli, Mumbai - MPCB",GS,2026-06-27 00:00:00+05:30,15.7,31.5,85.0,0.823,12.6,7.64,3.4,0.616,-0.5735764363510462,-0.8191520442889918,0.09453674981719912,-0.9955213724144752
3409323,"Worli, Mumbai - MPCB",GS,2026-06-28 00:00:00+05:30,16.4,31.3,88.5,0.823,9.34,9.04,4.05,0.757,-0.35836794954530043,-0.9335804264972017,0.07738647923346301,-0.9970011699250151
3409323,"Worli, Mumbai - MPCB",GS,2026-06-29 00:00:00+05:30,15.7,28.8,92.3,0.627,14.2,7.1,5.61,0.883,0.10452846326765373,-0.9945218953682733,0.06021327736579302,-0.9981855344718586
3409323,"Worli, Mumbai - MPCB",GS,2026-06-30 00:00:00+05:30,13.4,29.1,,1.01,11.7,7.15,4.8,0.8,-0.5150380749100542,-0.8571673007021123,0.04302223300453059,-0.99907411510223
3409323,"Worli, Mumbai - MPCB",GS,2026-07-01 00:00:00+05:30,12.5,28.7,97.0,1.38,7.87,10.2,4.47,0.77,-0.5591929034707467,-0.8290375725550417,0.02581844022713308,-0.9996666485105112
3409323,"Worli, Mumbai - MPCB",GS,2026-07-02 00:00:00+05:30,19.6,28.6,,0.958,15.6,8.06,4.21,0.809,0.03489949670250114,-0.9993908270190958,0.008606996888688698,-0.9999629591162655
3409323,"Worli, Mumbai - MPCB",GS,2026-07-03 00:00:00+05:30,15.3,27.8,,0.828,12.5,8.63,3.88,0.655,0.90630778703665,-0.42261826174069933,-0.008606996888688009,-0.9999629591162655
3409323,"Worli, Mumbai - MPCB",GS,2026-07-04 00:00:00+05:30,18.3,28.4,,1.28,5.28,11.4,3.04,0.774,0.5877852522924732,-0.8090169943749473,-0.02581844022713239,-0.9996666485105112
3409323,"Worli, Mumbai - MPCB",GS,2026-07-05 00:00:00+05:30,19.4,28.9,,1.74,4.65,12.4,3.24,0.687,0.5299192642332049,-0.848048096156426,-0.04302223300453034,-0.99907411510223
3409323,"Worli, Mumbai - MPCB",GS,2026-07-06 00:00:00+05:30,28.2,29.1,,1.98,3.26,11.0,2.6,0.643,0.4383711467890773,-0.898794046299167,-0.060213277365792774,-0.9981855344718586
3409323,"Worli, Mumbai - MPCB",GS,2026-07-07 00:00:00+05:30,36.9,30.0,,1.97,3.56,9.36,2.36,0.602,-0.29237170472273677,-0.9563047559630354,-0.07738647923346322,-0.9970011699250151
3409323,"Worli, Mumbai - MPCB",GS,2026-07-08 00:00:00+05:30,40.1,30.6,,1.32,6.45,7.6,2.59,0.657,-0.2079116908177595,-0.9781476007338056,-0.09453674981719933,-0.9955213724144752
3409323,"Worli, Mumbai - MPCB",GS,2026-07-09 00:00:00+05:30,36.9,31.8,,1.08,7.82,4.06,2.55,0.576,-0.7880107536067221,-0.6156614753256581,-0.11165900712169444,-0.9937465804361781
3409323,"Worli, Mumbai - MPCB",GS,2026-07-10 00:00:00+05:30,31.7,32.4,,1.25,5.88,5.25,3.9,0.643,-0.8090169943749473,-0.5877852522924732,-0.12874817745258066,-0.99167731989929
3409323,"Worli, Mumbai - MPCB",GS,2026-07-11 00:00:00+05:30,25.6,32.5,99.0,1.6,4.35,6.03,2.6,0.488,-0.8290375725550418,-0.5591929034707466,-0.14579919691987442,-0.9893142039703664
3409323,"Worli, Mumbai - MPCB",GS,2026-07-12 00:00:00+05:30,24.5,32.2,95.6,1.59,3.99,6.19,2.65,0.607,-0.7193398003386512,-0.6946583704589973,-0.16280701293851646,-0.9866579328916572
3409323,"Worli, Mumbai - MPCB",GS,2026-07-13 00:00:00+05:30,23.6,32.2,91.8,1.51,5.06,6.6,2.63,0.748,-0.7313537016191705,-0.6819983600624986,-0.17976658572556214,-0.9837092937736098
3409323,"Worli, Mumbai - MPCB",GS,2026-07-14 00:00:00+05:30,22.4,32.2,92.1,1.61,5.2,7.07,3.1,0.713,-0.8746197071393959,-0.48480962024633684,-0.19667288979357622,-0.9804691603616321
3409323,"Worli, Mumbai - MPCB",GS,2026-07-15 00:00:00+05:30,25.0,33.2,98.0,1.57,4.85,6.84,2.9,0.74,-0.8191520442889916,-0.5735764363510464,-0.2135209154397959,-0.9769384927771817
3409323,"Worli, Mumbai - MPCB",GS,2026-07-16 00:00:00+05:30,26.5,32.6,,1.65,4.88,7.31,3.56,0.742,-0.8910065241883678,-0.4539904997395469,-0.23030567023061196,-0.973118337233262
3409323,"Worli, Mumbai - MPCB",GS,2026-07-17 00:00:00+05:30,30.1,32.9,97.8,1.86,3.81,7.61,4.21,0.728,-0.913545457642601,-0.4067366430758001,-0.24702218048093527,-0.9690098257244063
3409323,"Worli, Mumbai - MPCB",GS,2026-07-18 00:00:00+05:30,27.4,31.2,,1.53,7.3,7.27,2.9,0.821,-0.5735764363510462,-0.8191520442889918,-0.2636654927280072,-0.9646141756912435
3409323,"Worli, Mumbai - MPCB",GS,2026-07-19 00:00:00+05:30,19.4,31.9,,1.4,6.53,7.14,2.06,0.786,-0.5446390350150271,-0.838670567945424,-0.2802306751992161,-0.9599326896597445
3409323,"Worli, Mumbai - MPCB",GS,2026-07-20 00:00:00+05:30,21.2,30.7,,1.58,4.27,7.64,4.83,0.727,-0.17364817766693047,-0.984807753012208,-0.2967128192734901,-0.9549667548552553
3409323,"Worli, Mumbai - MPCB",GS,2026-07-21 00:00:00+05:30,24.2,30.6,,1.94,3.95,7.91,4.6,0.777,-0.7986355100472928,-0.6018150231520483,-0.3131070409358267,-0.9497178427914317
3409323,"Worli, Mumbai - MPCB",GS,2026-07-22 00:00:00+05:30,22.4,26.9,,2.62,3.14,7.85,4.47,0.736,-0.8660254037844385,-0.5000000000000004,-0.3294084822245302,-0.9441875088341994
3409323,"Worli, Mumbai - MPCB",GS,2026-07-23 00:00:00+05:30,22.7,20.6,,2.29,3.07,7.55,5.07,0.791,-0.8090169943749473,-0.5877852522924732,-0.3456123126707333,-0.9383773917408642
3409323,"Worli, Mumbai - MPCB",GS,2026-07-24 00:00:00+05:30,21.0,,,2.25,2.61,7.85,4.0,0.766,-0.8290375725550418,-0.5591929034707466,-0.3617137307297674,-0.9322892131745134
3409323,"Worli, Mumbai - MPCB",GS,2026-07-25 00:00:00+05:30,30.9,24.9,,1.58,5.04,7.32,4.02,0.806,-0.754709580222772,-0.6560590289905073,-0.37770796520396466,-0.9259247771938499
3409323,"Worli, Mumbai - MPCB",GS,2026-07-26 00:00:00+05:30,28.1,22.0,,1.56,4.05,7.45,4.53,0.655,-0.7771459614569706,-0.6293203910498378,-0.39359027665646645,-0.9192859697186105
3409323,"Worli, Mumbai - MPCB",GS,2026-07-27 00:00:00+05:30,28.2,16.3,,1.03,6.48,6.85,5.08,0.676,-0.2079116908177595,-0.9781476007338056,-0.4093559588156211,-0.9123747579707274
3409323,"Worli, Mumbai - MPCB",GS,2026-07-28 00:00:00+05:30,29.8,28.5,51.0,1.36,4.66,7.61,4.24,0.671,-0.2419218955996675,-0.9702957262759965,-0.42500033996955394,-0.9051931898913975
3409323,"Worli, Mumbai - MPCB",GS,2026-07-29 00:00:00+05:30,34.8,30.7,51.0,2.02,4.99,8.1,3.3,0.746,-0.882947592858927,-0.46947156278589075,-0.4405187843504952,-0.8977433935342336
3409323,"Worli, Mumbai - MPCB",GS,2026-07-30 00:00:00+05:30,32.4,30.3,51.0,1.22,5.24,7.64,4.96,0.757,-0.35836794954530043,-0.9335804264972017,-0.455906693508459,-0.8900275764346766
3409323,"Worli, Mumbai - MPCB",GS,2026-07-31 00:00:00+05:30,29.2,29.9,51.0,1.27,4.84,6.93,4.42,0.768,0.5299192642332049,-0.848048096156426,-0.47115950767386394,-0.8820480249558535
3409323,"Worli, Mumbai - MPCB",GS,2026-08-01 00:00:00+05:30,30.7,30.7,51.0,2.17,2.99,7.61,3.37,0.775,-0.8090169943749473,-0.5877852522924732,-0.4862727071086902,-0.8738071036110807
3409323,"Worli, Mumbai - MPCB",GS,2026-08-02 00:00:00+05:30,26.4,30.4,51.0,2.14,3.0,7.62,3.49,0.766,-0.7193398003386512,-0.6946583704589973,-0.5012418134457756,-0.8653072543632061
3409323,"Worli, Mumbai - MPCB",GS,2026-08-03 00:00:00+05:30,28.6,30.6,51.0,1.35,4.5,8.19,5.79,0.792,-0.0348994967025009,-0.9993908270190958,-0.5160623910158526,-0.8565509959010037
3409323,"Worli, Mumbai - MPCB",GS,2026-08-04 00:00:00+05:30,25.3,30.4,51.0,1.09,6.4,8.21,3.08,0.82,0.12186934340514755,-0.992546151641322,-0.5307300481619331,-0.8475409228928312
3409323,"Worli, Mumbai - MPCB",GS,2026-08-05 00:00:00+05:30,25.3,30.0,34.4,1.13,7.46,7.51,3.12,0.792,-0.5150380749100542,-0.8571673007021123,-0.5452404385406507,-0.8382797052177745
3409323,"Worli, Mumbai - MPCB",GS,2026-08-06 00:00:00+05:30,26.8,30.9,40.7,1.22,5.2,7.65,4.1,0.757,-0.35836794954530043,-0.9335804264972017,-0.5595892624101763,-0.828770087174504
3409323,"Worli, Mumbai - MPCB",GS,2026-08-07 00:00:00+05:30,21.0,30.6,85.0,1.15,5.45,7.03,4.05,0.741,0.3255681544571566,-0.9455185755993168,-0.5737722679043243,-0.8190148866680802
3409323,"Worli, Mumbai - MPCB",GS,2026-08-08 00:00:00+05:30,22.3,30.9,84.6,0.93,4.89,6.88,3.59,0.728,0.15643446504023098,-0.9876883405951377,-0.5877852522924734,-0.8090169943749472
3409323,"Worli, Mumbai - MPCB",GS,2026-08-09 00:00:00+05:30,23.7,31.5,82.4,1.16,4.25,8.16,2.93,0.723,-0.29237170472273677,-0.9563047559630354,-0.6016240632249227,-0.7987793728863648
3409323,"Worli, Mumbai - MPCB",GS,2026-08-10 00:00:00+05:30,24.3,30.9,83.1,1.09,6.25,7.57,5.16,0.724,0.4226182617406995,-0.9063077870366499,-0.6152845999633277,-0.7883050558305253
3409323,"Worli, Mumbai - MPCB",GS,2026-08-11 00:00:00+05:30,20.0,28.3,94.5,0.978,8.96,6.68,4.04,0.831,0.37460659341591224,-0.9271838545667873,-0.6287628145958345,-0.7775971469736268
3409323,"Worli, Mumbai - MPCB",GS,2026-08-12 00:00:00+05:30,21.6,30.5,88.5,0.864,5.35,7.15,1.18,0.782,0.3090169943749475,-0.9510565162951535,-0.6420547132365636,-0.7666588193001592
3409323,"Worli, Mumbai - MPCB",GS,2026-08-13 00:00:00+05:30,20.7,29.7,91.5,1.28,7.58,6.7,5.11,0.754,-0.39073112848927355,-0.9205048534524404,-0.655156357209085,-0.7554933140726804
3409323,"Worli, Mumbai - MPCB",GS,2026-08-14 00:00:00+05:30,20.0,30.2,87.4,1.21,6.04,7.43,5.55,0.764,-0.656059028990507,-0.7547095802227721,-0.6680638642135333,-0.7441039398713608
3409323,"Worli, Mumbai - MPCB",GS,2026-08-15 00:00:00+05:30,18.6,29.1,90.0,1.09,7.53,7.24,7.52,0.781,-0.2419218955996675,-0.9702957262759965,-0.6807734094770159,-0.7324940716135792
3409323,"Worli, Mumbai - MPCB",GS,2026-08-16 00:00:00+05:30,19.1,30.5,84.8,1.37,4.58,8.8,6.88,0.747,-0.7193398003386512,-0.6946583704589973,-0.6932812268869771,-0.7206671495538615
3409323,"Worli, Mumbai - MPCB",GS,2026-08-17 00:00:00+05:30,18.4,30.3,86.8,1.54,4.22,8.1,7.79,0.741,-0.6819983600624984,-0.7313537016191706,-0.7055836101071774,-0.70862667826446
3409323,"Worli, Mumbai - MPCB",GS,2026-08-18 00:00:00+05:30,10.5,30.4,89.0,1.24,4.65,6.98,6.52,0.719,-0.35836794954530043,-0.9335804264972017,-0.7176769136759615,-0.6963762255968726
3409323,"Worli, Mumbai - MPCB",GS,2026-08-19 00:00:00+05:30,16.7,30.6,86.9,0.969,5.33,6.9,7.69,0.753,0.15643446504023098,-0.9876883405951377,-0.7295575540864876,-0.6839194216246105
3409323,"Worli, Mumbai - MPCB",GS,2026-08-20 00:00:00+05:30,16.0,30.6,84.7,0.904,5.66,6.56,5.96,0.772,0.2923717047227366,-0.9563047559630355,-0.7412220108485957,-0.6712599575675315
3409323,"Worli, Mumbai - MPCB",GS,2026-08-21 00:00:00+05:30,15.4,30.8,82.2,1.22,5.1,7.25,6.65,0.768,-0.7193398003386512,-0.6946583704589973,-0.7526668275320083,-0.6584015846980489
3409323,"Worli, Mumbai - MPCB",GS,2026-08-22 00:00:00+05:30,12.7,30.8,84.6,1.28,3.96,7.53,7.36,0.751,-0.5299192642332048,-0.8480480961564261,-0.7638886127905429,-0.64534811322955
3409323,"Worli, Mumbai - MPCB",GS,2026-08-23 00:00:00+05:30,15.0,30.4,86.5,1.36,4.29,7.4,7.09,0.756,-0.8290375725550418,-0.5591929034707466,-0.7748840413670406,-0.6321034111873488
3409323,"Worli, Mumbai - MPCB",GS,2026-08-24 00:00:00+05:30,16.2,30.8,83.4,0.908,5.53,6.55,8.12,0.785,-0.17364817766693047,-0.984807753012208,-0.7856498550787144,-0.6186714032625032
3409323,"Worli, Mumbai - MPCB",GS,2026-08-25 00:00:00+05:30,14.6,30.9,82.5,0.78,5.82,7.31,6.69,0.717,0.3090169943749475,-0.9510565162951535,-0.7961828637826154,-0.6050560696488494
3409323,"Worli, Mumbai - MPCB",GS,2026-08-26 00:00:00+05:30,17.5,31.3,81.2,0.765,6.24,7.85,6.5,0.732,0.3583679495453002,-0.9335804264972017,-0.8064799463209447,-0.5912614448635782
3409323,"Worli, Mumbai - MPCB",GS,2026-08-27 00:00:00+05:30,13.9,30.7,85.0,1.3,4.15,8.74,5.78,0.669,-0.5735764363510462,-0.8191520442889918,-0.8165380514459157,-0.5772916165517278
3409323,"Worli, Mumbai - MPCB",GS,2026-08-28 00:00:00+05:30,,30.0,87.0,2.1,2.8,8.0,5.4,0.74,-0.9271838545667873,-0.3746065934159123,-0.8263541987239094,-0.5631507242749187
3409323,"Worli, Mumbai - MPCB",GS,2026-08-29 00:00:00+05:30,,30.0,85.7,1.88,1.49,8.34,4.93,0.703,-0.8746197071393959,-0.48480962024633684,-0.8359254794186365,-0.5488429582847199
3409323,"Worli, Mumbai - MPCB",GS,2026-08-30 00:00:00+05:30,11.5,31.0,84.2,1.27,4.38,8.02,4.24,0.748,-0.6156614753256582,-0.788010753606722,-0.8452490573530634,-0.5343725582809785
3409323,"Worli, Mumbai - MPCB",GS,2026-08-31 00:00:00+05:30,15.3,31.1,84.0,0.888,5.25,6.99,6.45,0.733,-0.1045284632676535,-0.9945218953682733,-0.8543221697498269,-0.5197438121555157
3409323,"Worli, Mumbai - MPCB",GS,2026-09-01 00:00:00+05:30,6.25,31.0,84.6,1.22,4.72,6.15,8.89,0.783,-0.6691306063588582,-0.7431448254773942,-0.8631421280499115,-0.5049610547215202
