transport_id,object_id,transport_name,transport_type,best_bus_stop_name,bus_depot_name,address,ward_code_source,best_app,best_help,twitter_handle,website,latitude,longitude,style_url,source_file,source,coordinate_valid,gis_ward,validation_status
STOP_912,912,MARINE LINES RAILWAY STATION (KALA NIKETAN),BUS_STOP,MARINE LINES RAILWAY STATION (KALA NIKETAN),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.941345,72.826396,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,A,GIS_MATCH
STOP_913,913,MAJESTIC CINEMA,BUS_STOP,MAJESTIC CINEMA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.955107,72.819225,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_914,914,MANTRALAYA,BUS_STOP,MANTRALAYA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.928261,72.823966,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,A,GIS_MATCH
STOP_915,915,MARINE DRIVE,BUS_STOP,MARINE DRIVE,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.941469,72.823671,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,A,GIS_MATCH
STOP_916,916,MARINE LINES RAILWAY STATION,BUS_STOP,MARINE LINES RAILWAY STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.944262,72.825102,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,C,GIS_MATCH
STOP_917,917,MARINE LINES RAILWAY STATION,BUS_STOP,MARINE LINES RAILWAY STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.94632,72.823629,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,C,GIS_MATCH
STOP_918,918,MARINE LINES RAILWAY STATION,BUS_STOP,MARINE LINES RAILWAY STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.945986,72.823819,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,C,GIS_MATCH
STOP_919,919,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),BUS_STOP,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.943044,72.82836,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,A,GIS_MATCH
STOP_920,920,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),BUS_STOP,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.942314,72.829613,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,A,GIS_MATCH
STOP_921,921,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),BUS_STOP,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.942205,72.829481,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,A,GIS_MATCH
STOP_922,922,MUMBAI GYMKHANA,BUS_STOP,MUMBAI GYMKHANA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.938104,72.830414,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,A,GIS_MATCH
STOP_923,923,PT.PALUSKAR CHOWK (OPERA HOUSE),BUS_STOP,PT.PALUSKAR CHOWK (OPERA HOUSE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.955033,72.81632,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_924,924,PT.PALUSKAR CHOWK (OPERA HOUSE),BUS_STOP,PT.PALUSKAR CHOWK (OPERA HOUSE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.95524,72.81612,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_925,925,PT.PALUSKAR CHOWK (OPERA HOUSE),BUS_STOP,PT.PALUSKAR CHOWK (OPERA HOUSE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.954662,72.816263,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_926,926,PT.PALUSKAR CHOWK (OPERA HOUSE),BUS_STOP,PT.PALUSKAR CHOWK (OPERA HOUSE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.955051,72.816168,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_927,927,PT.PALUSKAR CHOWK (OPERA HOUSE),BUS_STOP,PT.PALUSKAR CHOWK (OPERA HOUSE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.955919,72.81725,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_928,928,PARSI AGYARI,BUS_STOP,PARSI AGYARI,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.950052,72.801702,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_929,929,PRINCESS STREET (KALBADEVI),BUS_STOP,PRINCESS STREET (KALBADEVI),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.945374,72.827028,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,C,GIS_MATCH
STOP_930,930,"REKHA SADAN, JAIN MANDIR (WALKESHWAR)",BUS_STOP,"REKHA SADAN, JAIN MANDIR (WALKESHWAR)",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.948721,72.798124,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_931,931,S.K.PATIL GARDEN (CHARNI ROAD),BUS_STOP,S.K.PATIL GARDEN (CHARNI ROAD),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.94921,72.821556,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,C,GIS_MATCH
STOP_932,932,SHITAL BAUG,BUS_STOP,SHITAL BAUG,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.952566,72.804881,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_933,933,IRANI BRIDGE,BUS_STOP,IRANI BRIDGE,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.959296,72.814579,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_934,934,SUKH SAGAR,BUS_STOP,SUKH SAGAR,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.956945,72.812872,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_935,935,SUKH SAGAR,BUS_STOP,SUKH SAGAR,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,18.956061,72.813556,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,D,GIS_MATCH
STOP_936,936,BANDRA RECLAMATION BUS STATION,BUS_STOP,BANDRA RECLAMATION BUS STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.04794,72.82707,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_937,937,BANDRA TALAO,BUS_STOP,BANDRA TALAO,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.058878,72.83774,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_938,938,BANDRA TALAO,BUS_STOP,BANDRA TALAO,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.058481,72.837788,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_939,939,BANDRA TALKIES,BUS_STOP,BANDRA TALKIES,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.059428,72.835555,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_940,940,"BANDRA TALKIES, SHROFF EYE HOSPITAL",BUS_STOP,"BANDRA TALKIES, SHROFF EYE HOSPITAL",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.060296,72.837179,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_941,941,TELEPHONE EXCHANGE (BANDRA-W),BUS_STOP,TELEPHONE EXCHANGE (BANDRA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.051216,72.836406,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_942,942,BANK OF INDIA (BANDRA-W),BUS_STOP,BANK OF INDIA (BANDRA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.055314,72.83133,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_943,943,"MUNICIPAL OFFICE, BHABHA HOSPITAL (BANDRA-W)",BUS_STOP,"MUNICIPAL OFFICE, BHABHA HOSPITAL (BANDRA-W)",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.057241,72.83396,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_944,944,DANDPADA,BUS_STOP,DANDPADA,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.075068,72.826146,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_945,945,ELCO MARKET,BUS_STOP,ELCO MARKET,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.055686,72.833173,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_946,946,FATHER AGNEL ASHRAM (BANDRA-W),BUS_STOP,FATHER AGNEL ASHRAM (BANDRA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.045278,72.819282,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_947,947,"HILL ROAD GARDEN, MEHBOOB STUDIO",BUS_STOP,"HILL ROAD GARDEN, MEHBOOB STUDIO",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.051795,72.824207,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_948,948,MAHIM,BUS_STOP,MAHIM,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.040948,72.840936,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_949,949,"KHAR POLICE STATION, SACRED HEART SCHOOL",BUS_STOP,"KHAR POLICE STATION, SACRED HEART SCHOOL",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.073911,72.837501,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_950,950,KHAR STATION (W) ROAD,BUS_STOP,KHAR STATION (W) ROAD,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.070559,72.837418,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_951,951,KHAR STATION (W) ROAD,BUS_STOP,KHAR STATION (W) ROAD,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.070342,72.837323,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_952,952,L.I.C COLONY (KHAR-W),BUS_STOP,L.I.C COLONY (KHAR-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.066154,72.829896,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_953,953,MAHIM MACHHIMAR NAGAR,BUS_STOP,MAHIM MACHHIMAR NAGAR,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.046334,72.843763,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_954,954,MAHIM,BUS_STOP,MAHIM,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.040984,72.840936,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_955,955,TATA COLONY (BANDRA-E),BUS_STOP,TATA COLONY (BANDRA-E),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.061925,72.856616,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HE,GIS_MATCH
STOP_956,956,MAHIM,BUS_STOP,MAHIM,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.040144,72.841364,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_957,957,MAHIM PHATAK,BUS_STOP,MAHIM PHATAK,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.044618,72.844629,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_958,958,MAHIM STATION (W),BUS_STOP,MAHIM STATION (W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.039181,72.84696,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_959,959,MAHIM BUS STATION,BUS_STOP,MAHIM BUS STATION,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.043143,72.841903,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_960,960,MAHIM (PARADISE),BUS_STOP,MAHIM (PARADISE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.040388,72.841383,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_961,961,MAHIM (PARADISE),BUS_STOP,MAHIM (PARADISE),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.036775,72.842335,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_962,962,"PADMASHREE MOHAMMED RAFI CHOWK, BANDRA (W)",BUS_STOP,"PADMASHREE MOHAMMED RAFI CHOWK, BANDRA (W)",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.053286,72.837925,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_963,963,MOTI MAHAL (BANDRA-W),BUS_STOP,MOTI MAHAL (BANDRA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.059399,72.832647,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_964,964,MOTI MAHAL (BANDRA-W),BUS_STOP,MOTI MAHAL (BANDRA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.060186,72.834319,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_965,965,"MOUNT CARMEL CHURCH, LILAVATI HOSPITAL",BUS_STOP,"MOUNT CARMEL CHURCH, LILAVATI HOSPITAL",,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.050903,72.827448,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_966,966,NATIONAL COLLEGE (BANDRA-W),BUS_STOP,NATIONAL COLLEGE (BANDRA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.063223,72.837347,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_967,967,NATIONAL COLLEGE (BANDRA-W),BUS_STOP,NATIONAL COLLEGE (BANDRA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.064199,72.837261,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_968,968,OLD KHAR,BUS_STOP,OLD KHAR,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.066159,72.837336,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_969,969,PALI HILL NAKA (GURU NANAK ROAD),BUS_STOP,PALI HILL NAKA (GURU NANAK ROAD),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.060282,72.829521,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_970,970,PALI HILL NAKA (GURU NANAK ROAD),BUS_STOP,PALI HILL NAKA (GURU NANAK ROAD),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.059648,72.827783,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_971,971,PARIJAT,BUS_STOP,PARIJAT,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.051095,72.830241,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_972,972,PETIT GIRL S SCHOOL (KHAR-W),BUS_STOP,PETIT GIRL S SCHOOL (KHAR-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.070641,72.825855,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_973,973,RIZVI COLLEGE (BANDRA-W),BUS_STOP,RIZVI COLLEGE (BANDRA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.068715,72.822901,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_974,974,RIZVI COLLEGE (BANDRA-W),BUS_STOP,RIZVI COLLEGE (BANDRA-W),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.068109,72.82256,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_975,975,SARASWATI VIDYAMANDIR (MAHIM),BUS_STOP,SARASWATI VIDYAMANDIR (MAHIM),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.035233,72.847172,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_976,976,SARASWATI VIDYAMANDIR (MAHIM),BUS_STOP,SARASWATI VIDYAMANDIR (MAHIM),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.035269,72.847029,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_977,977,SISTERS BUNGALOW,BUS_STOP,SISTERS BUNGALOW,,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.04873,72.821179,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,HW,GIS_MATCH
STOP_978,978,SHITALADEVI TEMPLE (MAHIM),BUS_STOP,SHITALADEVI TEMPLE (MAHIM),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.033622,72.842271,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
STOP_979,979,SHITALADEVI TEMPLE (MAHIM),BUS_STOP,SHITALADEVI TEMPLE (MAHIM),,,,"Android - https://bit.ly/3clkZsf, iOS - https://tinyurl.com/4ebk4r6k",1800227550,@myBESTBus,www.bestundertaking.com,19.033667,72.842195,#mumbai_best_stops_style,mumbai_best_stops_depots.kml,BMC / OpenCity Mumbai BEST Stops and Depots dataset,True,GN,GIS_MATCH
