toilet_id,object_id,object_id_1,address,bmc_department,female_facilities,male_facilities,ward_code_source,twitter,latitude,longitude,source,source_file,verification_status,total_facilities,coordinate_valid,source_ward,gis_ward,ward_match,urban_ward_code
f6b27046-5d14-47d5-a34c-9209d8a6b397,4966,4964,"Koyala Bhagwan Chawl,Near Western Exp.Highway,Poisar-E",Solid Waste Management,2,1,RN,@mybmcSWM,19.2280556,72.9161111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,3,True,RN,,False,
eb61155e-d802-4e31-8944-24fe0721ff4d,4967,4965,"Swm Shouchalay,Prabhat Nagar,Poisar-E",Solid Waste Management,7,5,RN,@mybmcSWM,19.2153233,72.8526506,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,RN,RC,False,RC
bbd0925d-4f14-41ca-bc55-3328c07fe419,4968,4966,Laxmi Narayan Temple Ekser Road Borivili(W),Solid Waste Management,3,3,RC,@mybmcSWM,19.2116667,72.8683333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,RC,RS,False,RS
87c6a3ae-3bbd-470c-858e-5017a21d04fd,5336,5334,"Opp.Ram Abhar Chawl,Pratap Nagar,Majas Tekdi,Jogeshwari-E",Solid Waste Management,18,10,KE,@mybmcSWM,19.1419444,72.8594444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,28,True,KE,PS,False,PS
14ff1765-b3fa-42d2-aff8-b0351638817f,5350,5348,"Shivnath Chawl,Durga Nagar,Jogeshwari-Vikroli Link Road,Jogeshwari-E",Solid Waste Management,6,8,KE,@mybmcSWM,19.1394444,72.8716667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True,KE,PS,False,PS
ec885c79-d750-4bb8-8249-f491db8fc88d,5351,5349,"Jai Bajarang Mitra Mandal,Durga Nagar,Jogeshwari-Vikroli Link Road,Jogeshwari-E",Solid Waste Management,6,4,KE,@mybmcSWM,19.1391667,72.8727778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,KE,PS,False,PS
1bcf6686-37aa-45ec-8ea8-c83259b9be96,5352,5350,"Shivneary Nagar,Near Dutta Mandir,Gautam Nagar,Arey Colony,Goregaon-E",Solid Waste Management,4,4,KE,@mybmcSWM,19.1380556,72.8758333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,KE,PS,False,PS
70e940e1-5bc1-40e5-b7cb-573267eb4788,5357,5355,"Shiv Prasad Chawl,Durga Nagar,Near Bhim Smruti Mandir,Jogeshwari-Vikroli Link Road,Jogeshwari-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1394444,72.8725,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,KE,PS,False,PS
b7fc2208-b615-4f5b-abb2-fe6aedcee4b9,5358,5356,"Gautam Nagar,Opp.Welfare Central Office,Goregaon-E",Solid Waste Management,3,3,KE,@mybmcSWM,19.1391667,72.8738889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,KE,PS,False,PS
56ed5b73-0572-4a5b-bde0-bd71ba18a8d6,5368,5366,"Gautam Nagar,Near Welfare Central Office,Ner Mahila Adhar Kendra,Goregaon-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1388889,72.8738889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,KE,PS,False,PS
0f3dcc0f-0a28-481f-b9e9-7edd2b04a225,5375,5373,"Shri Mangak Murti Welfare Society,Durga Nagar,Sindhuratan Chawl,J.V.Link Road,Jogeshwari-E",Solid Waste Management,4,4,KE,@mybmcSWM,19.1397222,72.8711111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,KE,PS,False,PS
86bf496c-11c3-4039-aa29-ddadab03e575,5376,5374,"Sindhuratna Chawl,Durga Nagar,Jogeshwari-Vokroli Link Road,Jogeshwari-E",Solid Waste Management,4,6,KE,@mybmcSWM,19.1394444,72.8713889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,KE,PS,False,PS
f939dd0d-a2c5-4dce-a3ac-762ff58616cc,5384,5382,"Near Shivsai Vyayam Shala,Durga Nagar,Shri Ganesh Mandap,J.V.Link Road,Jogeshwari-E",Solid Waste Management,2,2,KE,@mybmcSWM,19.1397222,72.8713889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,KE,PS,False,PS
119a6c67-922c-41ca-86a2-5a134eda1a09,5386,5384,"Gautam Nagar,Op.Shiv Shakti Mitra Mandal,Near Welfare Central Office,Goregaon-E",Solid Waste Management,3,3,KE,@mybmcSWM,19.1388889,72.8741667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,KE,PS,False,PS
e46623d0-9faa-44ce-80bc-1ec8e7830738,5389,5387,"Harinandan Yadav Chawl,Near Srp Camp,Western Exp.Highway,Jogeshwari-E",Solid Waste Management,3,2,KE,@mybmcSWM,19.1419444,72.8555556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True,KE,PS,False,PS
62f581d9-3e05-4f1b-b638-7196740d79ba,5395,5393,"Gautam Nagar,Near Samaj Kendra,Goregaon-E",Solid Waste Management,4,4,KE,@mybmcSWM,19.1383333,72.875,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,KE,PS,False,PS
a0af7128-5511-47b2-8d05-822a82c6ddfd,5404,5402,"Swacch Shauchalay, Hira Baug, C. P. Tank Circle,Kasturba Gandhi Chouk, Mumabi-4",Solid Waste Management,1,4,C,@mybmcSWM,18.955,72.8255556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True,C,D,False,D
acaaddd3-78a5-4687-b451-d6187a061a15,5436,5434,"Mangal  Shauchalay, Jina Bhai Mulji Rathod Marg, Wadi Bandar Marg, Mazgaon, Mumbai-10",Solid Waste Management,2,7,B,@mybmcSWM,18.965,72.8394444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True,B,E,False,E
c3cdcbfc-a243-4d94-a275-86a9d43955b0,5532,5530,"Sarvajanik Shouchalay, Tank Bander (Mhada Shouchalay) Boat Hard Road Darukhana Rey Road, Mumbai 10",Solid Waste Management,2,2,E,@mybmcSWM,18.9775,72.8497222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,E,,False,
89640593-6b4d-444a-b11c-8f32b096266a,5556,5554,"Gita Nagar Shauchalay, Homi Bhaha Road, Gita Nagar, Colaba, Mumbai-5",Solid Waste Management,7,7,A,@mybmcSWM,18.9111111,72.8052778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True,A,,False,
b062f77b-a24e-4b0b-850d-45057d5425e1,5558,5556,"Gita Nagar Shauchalay, Homi Bhaha Road, Gita Nagar, Colaba, Mumbai-5",Solid Waste Management,6,6,A,@mybmcSWM,18.9133333,72.8069444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,A,,False,
60da7359-7832-40b6-b428-fe0dd1ae1917,5615,5613,"Public Service Inditiatave Urinal Manoo Desai Road, Gate Of India, Mumbai-1",Solid Waste Management,0,0,A,@mybmcSWM,18.9172222,72.8313889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,0,True,A,,False,
d1dcfbf9-dbf0-4a34-bb93-7e270a40b766,5676,5674,"Niramal Shauchalay, I R Road, Near Pay Dhuni Police Station, Paydhuni, Mumbai-3",Solid Waste Management,1,6,B,@mybmcSWM,18.9544444,72.8319444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,7,True,B,C,False,C
f913b0a9-8c1c-4bd5-894c-edf17a63f3e3,5711,5709,"Near The Stifan High School, Aagar Bazar, Dadar (W), Mumbai- 25",Solid Waste Management,2,2,GN,@mybmcSWM,19.0163889,72.8305556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,GN,GS,False,GS
ddf091f6-d860-45cd-ad83-c5e98f9131c3,5886,5884,"Mhada Shouchalay, Purushouttam Wadi, Veer Savarkar Marg, Opp- Kismat Cinema, Prabhadevi",Solid Waste Management,2,2,GN,@mybmcSWM,19.0147222,72.8277778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,GN,GS,False,GS
b4693ed8-9acb-46ca-81af-a83fd1b60a12,5887,5885,"Shouchalay, Patil Wadi, Near Om Sai Nath Tailaring Shop, Old Prabhadevi Road, Prabhadevi",Solid Waste Management,2,2,GN,@mybmcSWM,19.0158333,72.8277778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,GN,GS,False,GS
b1eff3ec-74a1-494e-aa04-36538838fbdd,5888,5886,"Mhada Shouchalay, Purushouttam Wadi, Veer Savarkar Marg, Opp- Kismat Cinema, Prabhadevi",Solid Waste Management,1,1,GN,@mybmcSWM,19.0158333,72.8272222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True,GN,GS,False,GS
0acb128c-1bee-41bd-9b77-14b2c87fc8bc,5892,5890,"Mhada Shouchalay, 33/b, brick bunder, hey bunder road, shivadi, mumbai- 33",Solid Waste Management,2,4,E,@mybmcSWM,18.9802778,72.8516667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,E,FS,False,FS
6b06495d-129a-4007-b65f-e72a8c4a372b,5943,5941,"Morya Mandir ,Lala Nigam Road, Colaba Mumbai - 5",Solid Waste Management,9,9,A,@mybmcSWM,18.9144444,72.8308333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,18,True,A,,False,
140e7d3b-b41f-4d7c-b20a-4e8e4c9ceb0a,5944,5942,"Sunder Nagari Souchalay, Lala Nigam Road Colaba Mumbai - 5",Solid Waste Management,5,5,A,@mybmcSWM,18.9141667,72.8305556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,A,,False,
aa7c402f-267e-4dfc-89ad-d387fe9d6cf9,5995,5993,"Swachha Shouchalay, 5th Kumbhar Wada, Info P Bapura Road, Maruti Mandir Marg, Mumbai-4",Solid Waste Management,7,3,C,@mybmcSWM,18.9586111,72.8261111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,C,D,False,D
6e2d971c-7d12-49b8-bd44-562495eb3176,6045,6043,"Opp- Urvarshi Bulding, Opp sayani Road, Prabhadevi, Dadar (W), Mumbai- 25",Solid Waste Management,1,1,GN,@mybmcSWM,19.0152778,72.8294444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True,GN,GS,False,GS
938d61a0-e590-445b-b9fc-0b40ec8865e3,6263,6261,Mhada Toilet Janta Colonye Koliwada Nr.Sai Baba Mandir,Solid Waste Management,5,5,GS,@mybmcSWM,19.0177778,72.8213889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,GS,,False,
2d93c1fe-4d51-40c7-84bb-12bb095b554c,6264,6262,Mhada Toilet Janta Colonye Koliwada Nr.Sai Baba Mandir,Solid Waste Management,3,3,GS,@mybmcSWM,19.0177778,72.8216667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,GS,,False,
df5f2c18-8370-4438-82b2-8b807d6a7144,6265,6263,Mhada Toilet Janta Colonye Koliwada Nr.Sai Baba Mandir,Solid Waste Management,2,2,GS,@mybmcSWM,19.0177778,72.8219444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,GS,,False,
7fc361c0-57d2-4027-a695-9b7d73aca623,6298,6296,"Shinde Chawl, Ambawali, Borivili,(E),Mum-66",Solid Waste Management,8,8,RC,@mybmcSWM,19.2415639,72.8600889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True,RC,RN,False,RN
4f3da534-2158-418a-9ec2-dd3c5205542d,6372,6370,Near Borivili Station Borivli West,Solid Waste Management,5,1,RC,@mybmcSWM,19.2111111,72.8308333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,RC,RS,False,RS
89ca95d4-ff0f-47c0-ba2c-345cb20207ce,6373,6371,Near Borivili Stetion Vasant Store  Borivili (W),Solid Waste Management,7,2,RC,@mybmcSWM,19.2113889,72.8308333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True,RC,RS,False,RS
cb104415-508f-46be-b542-74a223292717,6374,6372,"Lokmanya Tilak Chouk, Near Don Bosko School ,Borivili,(W)",Solid Waste Management,4,3,RC,@mybmcSWM,19.2113889,72.8311111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,7,True,RC,RS,False,RS
5bdfa345-d2e2-42b9-8399-554282ecddd3,6384,6382,"Mhatre Chawl,Borivili (W),Near Moksha Moll",Solid Waste Management,6,6,RC,@mybmcSWM,19.2130556,72.8666667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,RC,RS,False,RS
005064c3-bb18-4393-be5b-36d0397a8a80,6696,6693,"Saran Chawl,Hari Masjid,Kurla Court,Kurla-W",Solid Waste Management,3,3,L,@mybmcSWM,19.0630556,72.8722222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,L,HE,False,HE
a8970ea5-2216-492d-a93c-a074cde2ed8a,6697,6694,"156/C,Masjid Chawl,Kurla Court,L.B.S.Road,Kurla-W",Solid Waste Management,6,4,L,@mybmcSWM,19.0627778,72.8719444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,L,HE,False,HE
c71af21a-e3b0-4b70-9d58-07fcb2cb5347,6707,6704,"Shree Sainath Nagar ,Garib Mulla Chawl, Kurla Garden,L.B.S. Marg,Kurla (W) Mum-70",Solid Waste Management,8,4,L,@mybmcSWM,19.0605556,72.8711111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,L,HE,False,HE
5a2da998-9793-4352-8c6c-886d8acfde5a,6708,6705,"Baba Estate Chawl,Kurla Gardan,Agra Road,Kurla-W",Solid Waste Management,3,3,L,@mybmcSWM,19.0602778,72.8708333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,L,HE,False,HE
54fe94a0-a505-48aa-a3e9-af0a53aa6ede,6710,6707,"Indira Nagar,2Nd Lean,Agra Road,Padikhadi,Kurla-W",Solid Waste Management,6,6,L,@mybmcSWM,19.0594444,72.8705556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,L,HE,False,HE
684d66fe-8873-4fe5-8f08-fd5fda684278,6711,6708,"Indira Nagar,2Nd Lean,Agra Road,Padikhadi,Kurla-W",Solid Waste Management,3,4,L,@mybmcSWM,19.0588889,72.8702778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,7,True,L,HE,False,HE
6ea80456-30f2-44f2-a745-d41ce8d8494b,6872,6869,Ambedkar Nagar Kurla (E),Solid Waste Management,4,4,L,@mybmcSWM,19.0652778,72.8980556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,L,MW,False,MW
9107899b-ec68-421c-a1fe-97a47cec989a,6873,6870,"Bharatiya Nagar ,Behind Gurukrupa Book Hous",Solid Waste Management,4,3,L,@mybmcSWM,19.065,72.8966667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,7,True,L,MW,False,MW
76bb5621-26cb-46cd-b908-4fc875c1422e,6926,6923,Gajanan Society Hanuman Tekdi Lalbatti Aslafa Village Ghatkopar (W)Mumbai 94,Solid Waste Management,2,2,L,@mybmcSWM,19.0925,72.8980556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,L,N,False,N
15dfc8da-1741-489a-aef1-a61c33e32297,6980,6977,Shree Kala Bhaira Tarun Metra Mandal Reg No 2149 Kurla,Solid Waste Management,6,6,L,@mybmcSWM,19.1080556,72.9125,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,L,N,False,N
0b0d1b85-75b8-454a-af9b-d7299fa1f29d,6981,6978,Hari On Co Of Creadate Soc Lit Shree Gurha Nerman Sanuta Sangay Gandi Nagar,Solid Waste Management,3,3,L,@mybmcSWM,19.1077778,72.9122222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,L,N,False,N
33822e33-fc0c-4b3e-b71a-f34263c36ef1,7128,7125,"Shiv Sadan Nagar,Sandesh Nagar",Solid Waste Management,4,4,L,@mybmcSWM,19.0930556,72.9247222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,L,N,False,N
d6a624cf-7c8e-4bf4-a23e-91053b1bb806,7129,7126,"Shiv Sandesh Mitra Mandal,Sandesh Nagar",Solid Waste Management,5,5,L,@mybmcSWM,19.0930556,72.9247222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,L,N,False,N
30b316d5-60c4-4d94-bb52-7890c5a915a4,7144,7141,"Chowk Khamba,Swadeshi Mill Compound,Near Sion Station",Solid Waste Management,4,4,L,@mybmcSWM,19.0786111,72.9247222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,L,N,False,N
55c81552-f13c-4dbd-9886-b0c0f012d7ce,7145,7142,"Chowk Khamba,Swadeshi Mill Compound,Near Sion Station",Solid Waste Management,4,4,L,@mybmcSWM,19.0783333,72.9244444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,L,N,False,N
8431cd46-a9af-4707-b476-374ad9a5b075,7146,7143,Bmc Toilet Near Chunabhatti-E,Solid Waste Management,6,6,L,@mybmcSWM,19.0783333,72.9244444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,L,N,False,N
8bfa3afc-b9b4-42c4-8b2c-b2ed55593251,7147,7144,"Patil Lane Chawl,Chunabhatti-E",Solid Waste Management,9,5,L,@mybmcSWM,19.0783333,72.925,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True,L,N,False,N
ba3a0405-7ef4-4082-acda-0ed76e18246e,7148,7145,"Muktadevi & Panka Bild,Chunabhatti-E",Solid Waste Management,3,2,L,@mybmcSWM,19.0780556,72.9241667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True,L,N,False,N
925ca2e1-4b3b-49fc-9ced-97a1d5110747,7149,7146,"Muktadevi Wada,Rangali Chawl No-4,Chunabhatti-E",Solid Waste Management,10,10,L,@mybmcSWM,19.0786111,72.9244444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True,L,N,False,N
ee42c7f4-1b39-4ba6-896c-bc375e7b0c4c,7151,7147,"Muktadevi Chawl,Dhadka Maruti Mandir,Chunabhatti",Solid Waste Management,6,5,L,@mybmcSWM,19.0783333,72.9244444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,11,True,L,N,False,N
01d4a7b4-69ea-4318-ad5a-56bfc2c5e888,7152,7148,"Gaikwad Chawl,Near Bapu Chawl,Hill Road,Chunabhatti",Solid Waste Management,2,2,L,@mybmcSWM,19.0780556,72.9247222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,L,N,False,N
d7223a65-cb4e-4d61-84bc-d393fa60a41f,7153,7149,"Mohan Nagar,Hill Road,Madhu Seapna Corporation,Chunabhatti",Solid Waste Management,3,2,L,@mybmcSWM,19.0783333,72.9247222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True,L,N,False,N
43a2a4fa-5e97-4c41-b156-2b1470d0c10f,7154,7150,"Parshuram Jadhav Chawl,Hill Road,Mohan Nagar,Chunabhatti",Solid Waste Management,3,2,L,@mybmcSWM,19.0783333,72.9247222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True,L,N,False,N
394199cf-8f63-47ec-935a-3c3ea428d7d4,7155,7151,"Masjid Compound,Chunabhatti",Solid Waste Management,7,7,L,@mybmcSWM,19.0783333,72.9247222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True,L,N,False,N
e5415f6f-40cf-4fa6-89b3-372531c36dac,7531,7527,Na,Solid Waste Management,3,3,RN,@mybmcSWM,19.2330556,72.8963889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,RN,RC,False,RC
10aa5c60-38df-4a81-aa9b-b14dd4da1ffe,7532,7528,"Ekata Nagar,Opp Gokul Nagar,S.W.Obey Road,Rawal Pwal,Dahisar-E.",Solid Waste Management,8,0,RN,@mybmcSWM,19.2294444,72.8827778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,RN,RC,False,RC
87c729c2-b1b4-4d32-9693-26f65bacae5e,7535,7531,"Gaondevi Nagar,Near Rakha Keni Chawl S.N Dabey Road,Nera Shivaji Chowk,Dahisar-W",Solid Waste Management,8,5,RN,@mybmcSWM,19.24,72.9022222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,13,True,RN,RC,False,RC
2c36b6cc-cc41-488d-b8e4-e44b3ce3b650,7570,7566,"Dandekar  Chawl Shauchalay, Vijay  Nagar, B.R.Rd.Mulund(W)",Solid Waste Management,6,6,T,@mybmcSWM,19.1877778,72.9472222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,T,,False,
677745ff-cf7f-4d98-a5a2-0549a16629e8,7616,7612,"Mhada Shauchalay, Khindi Pada, Goregaon Link Rd, Mulund - W",Solid Waste Management,6,6,T,@mybmcSWM,19.1661111,72.9302778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,T,S,False,S
1a186a5d-654b-4976-ac57-d4e9fe336f8f,7617,7613,"Maharashtra Shashan Shsuchalay, Amar Ngr, Jay Bhawani Galli, Mulund W",Solid Waste Management,8,0,T,@mybmcSWM,19.1669444,72.9305556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,T,S,False,S
3d6de24e-20fb-40cd-ba5f-f0b790483411,7663,7659,"Hari Om Nagar Mitra Mandal, Patil Wadi, Mulund (E)",Solid Waste Management,5,5,T,@mybmcSWM,19.1775,72.9713889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,T,,False,
c777fe28-daf2-4dab-9fd4-09844ac60ef2,7981,7977,"Motilal Nehru Nagar,Kokari Agar,S.M.Road,Sion Koliwada",Solid Waste Management,6,8,FN,@mybmcSWM,19.0258333,72.8783333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True,FN,MW,False,MW
76cd1a32-92fc-4d91-bc23-aad70711bc58,8149,8145,"Nutan Nagar Near Daulat Nagar S,V,Road, Borivili (E) ,Mum-66",Solid Waste Management,3,3,RC,@mybmcSWM,19.2394444,72.8611111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,RC,RN,False,RN
37649df0-44d3-4872-8224-54843f7ddf73,8151,8147,"Nutan Nagar Near Daulat Nagar , Borivili (E)",Solid Waste Management,5,2,RC,@mybmcSWM,19.2391667,72.8608333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,7,True,RC,RN,False,RN
43b99319-8f0d-4a02-aca2-adc7800ff8f9,8252,8248,"Bhakati Niketan Chawl, Badarekar Wadi, Jogeshwari,(E) Mum-60",Solid Waste Management,6,0,KE,@mybmcSWM,19.1425,72.8530556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,KE,PS,False,PS
7214ba65-d814-4504-ae65-cde90dc2263f,8256,8252,"Bajrang Niwas, Badarekar Wadi, Jogeshwari, (E)Mum-60",Solid Waste Management,6,0,KE,@mybmcSWM,19.1427778,72.8527778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,KE,PS,False,PS
a6ce1aaf-6fd3-4fc2-b9a4-aec2be3c6631,8257,8253,"Mahadev Laxman Chawl, Bhandrekar Wadi, Jogeshwari, (E) , Mum-60",Solid Waste Management,4,0,KE,@mybmcSWM,19.1427778,72.8536111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,KE,PS,False,PS
0fa4c720-1196-43e7-9892-9036dbf11a2b,8258,8254,"Bhakati Niketan Chawl, Badarekar Wadi, Jogeshwari,(E) Mum-60",Solid Waste Management,4,0,KE,@mybmcSWM,19.1427778,72.8530556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,KE,PS,False,PS
c544a45a-3aa6-4018-ae38-158d4934ec77,8259,8255,"Bajrang Niwas, Badarekar Wadi, Jogeshwari, (E)Mum-60",Solid Waste Management,8,0,KE,@mybmcSWM,19.1427778,72.8527778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,KE,PS,False,PS
6442cd9f-69c4-48ee-84d7-ec616a1cb341,8265,8261,"Mahadev Laxman Chawl, Bhandrekar Wadi, Jogeshwari, (E) , Mum-60",Solid Waste Management,3,0,KE,@mybmcSWM,19.1427778,72.8533333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,3,True,KE,PS,False,PS
53030be9-2ef9-43a4-b2a4-ce06f098b11f,8267,8263,"Shree Krushna So. New Indira Nagar, Near Shivsena Shakha, Jogeshwari (E).",Solid Waste Management,5,5,KE,@mybmcSWM,19.1447222,72.8522222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,KE,PS,False,PS
a1a92764-cd0e-4b58-8d80-c54c49697e6f,8305,8301,"Asalpha Pada Jambhali Pada , Near Datta Mandir, Andhari Link Road, Ghatkopar (W)",Solid Waste Management,0,21,N,@mybmcSWM,19.0933333,72.8977778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,21,True,N,L,False,L
ffac8826-7dce-4b2c-9e3d-95dd17cd5c5b,8324,8320,"Sarvajnik Shouchalay Naigaon,S.S.Wagh Cross Marg,Near Naigaon Police Station,Mum-15",Solid Waste Management,1,2,FN,@mybmcSWM,19.0072222,72.8475,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,3,True,FN,FS,False,FS
15d1ed29-6f5c-4cca-8794-ecdbfb5a2ac7,8330,8326,"Sarvajnik Shouchalay Naigaon,S.S.Wagh Cross Marg,Near Naigaon Police Station,Mum-15",Solid Waste Management,3,3,FN,@mybmcSWM,19.0075,72.8452778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,FN,FS,False,FS
7f213752-f715-4f5c-a2a3-7ab07a4da1d0,8351,8347,"Khed Galli, Gokhale Road, Sai Bhakti Marg, Dadar (W), Mumbai- 25",Solid Waste Management,1,1,GN,@mybmcSWM,19.0138889,72.8313889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True,GN,GS,False,GS
b3d64b5d-2371-4021-816a-acac4666f45a,8361,8357,"Sulabh Shauchalay,Datta Nagar,Cheeta Camp,M.G.Ramchandra Marg,Mankhurd",Solid Waste Management,4,4,MW,@mybmcSWM,19.0363889,72.9463889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,MW,ME,False,ME
