pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
8000492,1,0,1,1,0,4,6,0,0,1,0,0,3,3,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,12,0,12,0,0,1,3,1,2,3
9408702,1,0,1,6,0,6,6,0,0,1,6,6,4,4,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,0,0,0,1,1,1,1,3
4917759,3,0,1,1,0,8,12,2,1,1,2,2,2,2,0,0,1,1,9,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,47,11,0,0,0,1,1,1,2,2,2
1946340,3,0,1,1,0,2,6,0,0,1,3,3,3,3,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,80,1,0,1,0,1,1,1,1,1,2
2556716,3,0,1,1,0,2,11,0,0,1,5,5,5,5,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,310,7,0,0,1,1,1,1,1,1,2
7564708,3,0,1,1,0,4,8,0,0,1,4,4,4,4,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,315,14,0,1,0,1,1,2,1,2,3
9082410,3,0,1,1,0,3,9,0,0,1,6,6,6,6,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,21,0,0,0,0,0,0,1,2,2
8415029,2,0,1,1,0,3,5,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,1,0,0,1,1,1,1,2
4299247,3,0,1,1,0,1,7,0,0,1,3,3,2,2,0,0,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,23,1,0,0,0,0,1,1,2,2,2
4971526,3,0,1,1,0,1,7,0,0,1,1,1,1,1,1,1,1,1,5,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,153,1,0,0,0,1,0,1,1,2,3
1070323,1,0,1,1,0,5,5,0,0,1,9,9,5,5,1,1,1,1,10,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,1,4,1,1,1,2,3
4596708,1,0,1,1,0,8,8,0,0,1,6,6,6,6,1,1,1,1,11,11,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,8,0,0,1,0,1,2,1,1,3
5860199,1,0,1,1,0,4,4,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,10,0,0,0,0,1,1,1,2,3
4279395,3,0,1,1,0,6,3,0,0,1,3,3,1,1,1,1,1,1,3,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,0,0,0,2,2,1,2,2
2606007,1,0,1,1,0,7,14,0,0,1,3,3,3,3,3,3,3,3,8,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,23,0,23,1,12,1,1,1,1,2
1384536,3,0,1,1,0,5,11,0,0,1,3,3,3,3,1,1,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,11,0,0,0,1,2,1,2,2,3
9525905,2,0,2,1,0,3,4,0,0,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,0,1,1,1,2,2
9357519,1,0,1,1,0,7,6,0,0,1,6,6,5,5,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,6,0,0,1,1,1,2,2
3688248,2,0,1,1,0,5,20,0,0,1,8,8,8,8,1,1,1,1,8,8,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,25,0,0,0,0,1,2,1,2,2
3505066,3,0,1,1,0,4,7,0,0,1,4,4,2,2,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,1,2,2,1,2,2,2
9283726,3,0,1,1,0,3,8,0,0,1,6,6,7,7,1,1,1,1,12,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,0,0,1,0,0,1,2,2
2448578,1,0,1,5,0,8,8,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,0,0,4,1,2,2
1891686,1,0,1,1,0,32,32,0,0,1,7,7,9,9,1,1,1,1,4,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,1,1,0,2,1,2,2
7869493,2,0,1,5,0,4,6,0,0,1,3,3,3,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,20,18,0,1,1,0,1,2,1,2,3
3806847,2,0,1,1,0,6,4,0,0,1,0,0,64,64,0,0,1,1,0,65,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,3,0,21,1,4,5,2,1,1,2
8604012,3,0,1,1,0,1,3,0,0,1,2,2,1,1,1,1,1,1,4,4,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,2,2
1567496,1,0,1,1,0,7,7,0,0,1,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,15,0,15,1,1,3,2,1,1,3
2794837,2,0,1,1,0,4,14,0,0,1,6,6,6,6,0,0,1,1,12,12,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,24,0,0,1,0,1,1,1,2,3
1979419,3,0,1,1,0,10,16,0,0,1,6,6,6,6,2,2,2,2,10,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,115,2,0,0,0,1,1,1,1,2,2
1119585,2,0,1,1,0,19,19,0,0,1,6,6,6,6,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,6,10,100,3,1,3,1,4,1,2,3
2484487,2,0,1,1,0,6,6,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,1,0,0,0,0,1,2,3
3598746,1,0,1,1,0,3,4,0,0,1,1,1,2,2,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,8,0,0,0,1,1,2,1,2,3
2541087,2,0,0,2,0,11,4,0,0,1,3,3,2,2,1,1,1,1,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,11,0,5,0,0,1,2,1,2,2
5053644,3,0,12,5,0,7,8,0,0,1,2,2,2,2,1,1,1,1,8,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,30,5,50,1,0,2,1,2,1,2,2
5509925,2,0,1,1,0,3,4,0,0,1,3,3,2,2,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,0,14,0,1,0,1,1,2,1,2,2
5538044,3,0,1,1,0,1,0,3,0,1,3,3,4,4,1,1,1,1,5,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,48,18,0,2,2,2,1,2,1,2,2
3049981,3,0,1,1,0,3,10,0,0,1,9,9,9,9,1,1,1,1,10,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,50,1,0,0,0,1,1,2,1,2,2
3394864,3,0,1,1,0,12,8,0,0,1,3,3,4,4,1,1,0,0,4,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,30,11,0,0,0,2,1,1,1,2,2
7042575,3,0,1,1,0,12,6,0,0,1,2,2,4,4,0,0,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,13,0,0,0,1,1,1,1,2,3
9661440,3,0,1,1,0,6,3,0,0,1,3,3,3,3,1,1,0,0,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1,1,1,2,2
3809025,3,0,1,1,0,1,5,0,0,1,3,3,3,3,1,1,1,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,4,1,1,2,2,2
4472751,1,0,1,1,0,16,8,0,0,1,2,2,2,2,1,1,1,1,4,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,0,1,2,1,2,2
2632621,3,0,1,1,0,2,2,0,0,1,3,3,3,3,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,2,2,2
3124996,1,0,1,1,0,9,11,0,0,1,4,4,3,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,1,20,0,15,1,1,1,3,1,1,3
9176846,4,0,1,1,0,2,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,1,0,1,1,2,2
5443134,3,0,1,1,0,6,8,0,0,1,2,2,2,2,1,1,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,13,1,0,0,1,1,1,1,2,2,3
4955291,5,0,22,7,0,8,22,0,0,1,7,7,7,7,1,1,1,1,8,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,1,30,0,20,1,16,1,2,1,2,3
4687797,1,0,1,5,0,5,4,0,0,1,1,1,1,1,0,0,0,0,5,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,12,0,0,1,0,1,2,1,2,3
8122473,3,0,1,1,0,6,9,0,0,1,4,4,4,4,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,1,2,2,2
9647471,3,0,1,1,0,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,1,1,1,2,3
6654543,2,0,1,1,0,11,11,0,0,1,5,5,6,6,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,30,0,15,1,15,15,3,1,2,3
4600413,2,0,1,1,0,6,8,0,0,1,3,3,3,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,4,0,0,1,4,1,2,2
5241021,1,0,1,1,0,5,8,0,0,1,9,9,9,9,1,1,1,1,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,28,0,0,0,8,8,3,1,2,3
7365407,3,0,1,1,0,4,10,0,0,1,3,3,5,5,1,1,1,1,5,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,2,2,2,1,2,2
6635035,3,0,1,1,0,3,6,0,3,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,57,1,0,0,0,1,1,0,1,2,3
8146642,2,0,1,1,0,6,6,0,0,1,2,2,2,2,0,0,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,12,8,0,0,0,6,3,1,2,2
7484769,1,0,1,1,0,2,2,0,0,1,6,6,6,6,2,2,2,2,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,1,1,1,1,2,1,2,2
5386622,3,0,1,1,0,5,11,0,0,1,2,2,2,2,1,1,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,1,2,3
1559661,3,0,0,1,0,9,3,0,0,1,2,2,2,2,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,18,2,0,0,0,1,1,1,1,2,2
6479747,2,0,0,1,0,1,6,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,1,1,1,1,2,3
2250923,3,0,1,1,0,7,0,0,75,1,3,3,6,6,1,1,1,1,6,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,1,2,1,1,2,3
7632913,2,0,1,1,0,15,6,0,0,1,8,8,8,8,1,1,1,1,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,173,3,24,1,0,2,1,2,1,2,3
8339120,1,0,1,1,0,4,12,0,0,1,6,6,6,6,1,1,1,1,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,18,0,0,1,12,1,2,1,1,3
1889822,1,0,1,1,0,13,13,0,0,1,8,8,8,8,1,1,1,1,12,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,2,0,32,1,1,1,1,1,1,3
1347408,3,0,1,1,0,19,12,0,0,1,13,13,13,13,5,5,5,5,12,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,26,0,0,0,0,1,1,1,2,2
3707281,2,0,1,1,0,4,4,0,0,1,2,2,4,4,1,1,1,1,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,20,0,0,0,0,4,2,1,2,2
3414930,3,0,1,1,0,5,2,0,0,1,3,3,2,2,1,1,1,1,8,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,2,2
6276613,3,0,1,1,0,5,8,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,7,0,0,0,1,1,2,1,2,3
1698304,2,0,3,1,0,3,22,0,0,1,11,11,16,16,1,1,1,1,6,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,20,0,22,22,2,1,2,3
5851532,3,0,1,1,0,2,9,0,0,1,1,1,2,2,1,1,1,1,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,40,1,0,1,0,3,1,1,1,2,2
8769526,2,0,1,1,0,4,8,0,0,1,10,10,8,8,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,0,7,0,1,1,1,1,2,1,2,3
9748805,1,0,1,1,0,6,18,0,0,1,5,5,6,6,1,1,1,1,3,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,15,0,0,1,7,1,3,1,2,3
7159009,3,0,1,1,0,3,0,6,0,1,1,1,2,2,1,1,0,0,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,13,1,0,0,0,1,1,0,2,2,2
1262812,3,0,2,1,0,6,6,0,0,1,1,1,1,1,1,1,0,0,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,1,1,1,2,3
8175849,2,0,1,6,0,5,10,0,0,1,3,3,3,3,3,3,3,3,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,1,0,1,1,1,1,1,1
3855601,1,0,1,1,0,4,8,0,0,1,19,19,10,10,1,1,3,3,20,13,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,24,0,0,0,12,12,3,1,2,3
8088228,2,0,1,1,0,5,12,0,0,1,2,2,3,3,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,0,0,1,0,1,1,2,3
5700497,3,0,1,1,0,4,2,0,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,3,35,1,0,0,0,0,0,1,1,2,2
6966638,3,0,1,1,0,7,8,0,0,1,4,4,4,4,1,1,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,11,1,0,0,0,1,1,1,1,2,3
8866026,1,0,1,1,0,5,12,0,0,1,5,5,4,4,1,1,1,1,14,11,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,40,0,20,2,0,0,3,1,2,3
9847410,3,0,1,1,0,4,8,0,0,1,5,5,3,3,1,1,1,1,8,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,34,2,0,1,1,2,2,2,1,2,2
6685698,2,0,1,1,0,8,4,0,0,1,5,5,4,4,1,1,2,2,13,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,25,1,1,1,1,1,2,2
4083635,3,0,1,1,0,3,7,0,0,1,5,5,4,4,1,1,1,1,9,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,1,1,1,1,1,2,2
1467295,3,0,1,1,0,2,8,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,11,0,1,0,0,0,1,2,2,1,2,3
3815023,3,0,0,1,0,1,0,2,5,1,2,2,3,3,1,1,1,1,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,1,1,1,3
6401699,2,0,2,1,0,7,15,0,0,1,6,6,7,7,1,1,1,1,11,12,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,20,0,0,1,11,12,2,1,1,2
6131868,3,0,1,1,0,4,2,0,0,1,3,3,1,1,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,31,1,0,0,0,0,2,2,1,2,3
1343901,3,0,1,1,0,7,15,0,0,1,2,2,4,4,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,2,2
9480063,1,0,1,1,0,7,20,0,0,1,0,0,25,25,0,0,7,7,0,32,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,3,0,32,0,20,1,3,1,2,3
8819819,3,0,1,1,0,4,5,0,0,1,4,4,4,4,1,1,1,1,5,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,1,2,2,2
1710751,4,0,7,6,0,2,0,0,7,2,5,5,6,6,1,1,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,0,1,2,3
1804359,2,0,1,1,0,4,8,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,3,0,1,0,1,1,1,1,2,3
8632520,2,0,1,1,0,8,4,0,0,1,4,4,4,4,2,2,2,2,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,30,0,8,1,2,4,5,1,2,3
1034437,1,0,10,3,0,4,10,0,0,1,4,4,4,4,1,1,1,1,4,4,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,1,2,1,1,1,2,3
