pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
3122967,1,0,1,1,0,7,3,0,0,1,1,1,2,2,1,1,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,4,4,4,4,4,4,4,4,1,1,9,2,0,3,0,3,0,0,10,5,1,2,2
5101606,1,0,3,1,0,10,10,0,0,1,10,10,10,10,10,10,10,10,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,2,1,2,2
9927326,1,0,2,1,0,4,10,0,0,2,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,9,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,0,0,10,0,10,1,0,1,1,1,2,3
7296914,1,0,1,1,0,17,17,0,0,1,4,4,4,4,4,4,4,4,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,2,0,13,0,0,2,1,1,3,1,2,1
9617352,1,0,1,1,0,7,4,0,0,1,6,6,6,6,1,1,1,1,4,4,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,9,2,1,1,1,4,4,4,4,4,4,4,4,4,1,9,1,2,20,0,5,1,0,1,4,1,2,3
4114045,2,0,1,1,0,1,3,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,2,1,2,1,4,4,4,4,4,4,4,4,1,2,2,1,0,10,0,0,0,0,1,2,1,2,3
4203033,1,0,1,1,0,5,12,0,0,1,10,10,24,24,3,3,13,13,12,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,4,0,25,0,0,0,0,1,2,1,2,3
9106318,2,0,1,1,0,12,8,0,0,1,2,1,2,2,1,1,1,1,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,9,1,1,1,1,1,1,1,3,3,3,3,3,1,1,9,0,0,48,0,0,0,1,1,2,1,2,3
4719901,2,0,1,1,0,6,16,0,0,1,5,5,3,3,1,1,1,1,7,3,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,4,4,4,3,4,4,1,1,2,0,28,0,22,1,2,2,6,1,1,3
7831672,1,0,1,7,0,2,6,0,0,1,2,2,2,2,1,1,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,2,9,2,0,1,0,0,1,1,1,1,1,2,2
3128520,2,0,1,1,0,12,36,0,0,1,9,9,18,18,3,3,3,3,45,54,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,1,1,1,4,4,4,4,4,4,1,2,1,0,24,0,0,1,0,24,3,1,2,3
9773977,1,0,1,1,0,2,3,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3
2456198,2,0,1,1,0,2,5,0,0,1,5,5,5,5,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,2,2,1,0,2,0,0,0,0,1,1,1,2,3
9451373,1,0,1,1,0,12,16,0,0,1,8,8,16,16,1,1,1,1,12,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,1,1,3,3,3,4,1,9,60,2,39,0,0,1,25,32,8,1,2,2
9883401,2,0,1,1,0,12,28,0,0,1,15,15,18,18,1,1,1,1,15,18,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,1,2,2,0,65,580,24,1,24,28,7,1,1,2
4157352,2,0,1,1,0,7,11,0,0,1,9,9,11,11,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,20,0,0,1,4,4,2,1,2,2
7757172,3,0,2,1,0,15,32,0,0,1,18,18,18,18,1,1,1,1,12,12,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,2,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,0,76,0,0,0,0,2,10,1,2,1
4173596,1,0,1,1,0,8,13,0,0,1,2,2,2,2,6,6,6,6,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,1,9,0,0,64,0,0,1,13,3,2,1,2,3
2861465,1,0,1,1,0,15,15,0,0,1,2,2,2,2,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,15,0,0,1,4,2,7,1,2,2
3481106,2,0,1,1,0,26,24,0,0,1,20,20,20,20,1,1,0,0,16,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,150,180,50,500,24,1,27,15,15,1,2,1
5900251,2,0,1,1,0,2,6,0,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,1,2,3
3773057,1,0,1,1,0,14,28,0,0,1,5,5,5,5,2,2,1,1,7,6,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,4,4,4,4,4,4,4,4,1,1,9,3,0,105,0,0,1,28,30,18,1,2,1
4899460,2,0,0,1,0,6,0,10,6,1,5,5,6,6,1,1,0,0,11,13,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,4,4,4,4,1,1,0,0,12,0,2,0,0,12,2,1,2,3
6645380,1,0,1,1,0,42,42,0,0,1,16,16,30,30,1,1,1,1,44,46,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,153,1,81,0,0,4,3,14,7,1,1,1
4912669,1,0,1,1,0,8,13,0,0,1,12,12,0,0,1,1,0,0,7,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,3,3,3,3,3,3,1,2,1,0,15,0,0,0,0,1,2,1,2,3
7966270,2,0,1,1,0,5,0,3,0,2,2,2,1,1,1,1,1,1,5,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,17,0,10,2,0,4,4,1,2,3
7451350,1,0,1,1,0,19,12,0,0,1,12,12,16,16,1,1,1,1,12,10,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,44,8,2,1,0,8,5,1,1,1
5542882,1,0,21,1,0,31,32,0,0,1,5,5,5,5,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,1,2,1,2,1,1,1,9,5,0,40,500,0,0,6,6,3,1,2,3
5086384,2,0,1,1,0,11,11,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,8,8,12,0,2,2,0,1,2,1,2,2
3408318,2,0,1,1,0,4,11,0,0,1,6,6,0,0,1,1,0,0,7,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,4,0,0,1,0,0,1,1,2,3
7664886,2,0,1,1,0,12,12,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,20,0,1,1,2,2,4,1,2,2
2306705,1,0,1,1,0,26,26,0,0,1,20,20,20,20,20,20,20,20,25,25,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,1,1,1,2,2,2,2,2,3,1,9,3,0,45,475,20,1,15,3,4,1,1,3
5541010,2,0,1,1,0,0,3,0,0,2,3,3,4,4,1,1,0,0,5,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,1,0,1,1,1,2,3
3899645,2,0,2,1,0,6,10,0,0,1,6,6,7,7,1,1,0,0,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,1,0,7,1,7,8,2,1,2,3
6206138,2,0,1,1,0,4,10,0,0,1,8,8,7,7,1,1,1,1,6,6,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,17,0,0,0,4,4,2,1,2,3
6612978,2,0,1,1,0,3,6,0,0,1,2,2,5,5,0,0,0,0,10,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,0,1,0,1,1,1,2,3
8137289,2,0,1,1,0,5,24,0,0,1,16,16,10,10,1,1,0,0,16,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11,0,11,3,1,1,1,1,1,3
2599665,1,0,1,1,0,40,40,0,0,1,48,48,48,48,2,2,2,2,24,24,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,2,1,1,1,1,1,4,4,4,4,1,2,9,50,20,60,0,24,1,5,24,6,1,2,2
6154054,1,0,1,1,0,3,10,0,0,1,2,2,2,2,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,0,1,1,1,2,3
9544874,2,0,1,1,0,5,9,1,0,1,4,4,4,4,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,30,0,29,1,13,13,4,1,2,2
2553414,2,0,1,1,0,7,5,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,3,3,3,1,1,3,3,3,3,1,9,3,0,30,0,0,1,0,1,2,1,2,3
1634868,1,0,1,1,0,14,5,0,0,1,0,0,1,1,0,0,2,2,0,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,2,1,2,1,1,1,1,1,4,4,4,4,4,2,2,4,0,1,0,0,1,0,0,1,1,2,2
2240578,1,0,1,1,0,9,24,0,0,1,5,5,5,5,1,1,1,1,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,0,20,0,20,0,0,3,10,1,1,3
3071187,2,0,1,1,0,3,6,0,0,1,4,4,4,4,2,2,2,2,10,10,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,0,4,0,0,1,1,2,2,1,2,1
3432780,1,0,1,1,0,11,12,0,0,1,5,5,5,5,1,1,1,1,12,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,18,0,2,0,2,3,2,1,2,3
2611777,1,0,1,1,0,10,20,0,0,1,6,6,14,14,2,2,2,2,16,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,1,1,1,4,4,4,4,4,1,1,9,0,0,38,0,0,1,8,9,5,1,1,2
7154110,2,0,1,1,0,6,6,0,0,1,6,6,3,3,1,1,3,3,7,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,30,2,15,0,0,0,1,1,1,2,2
7354094,2,0,1,1,0,5,18,0,0,1,3,3,4,4,0,0,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,169,20,0,18,0,1,2,3,1,2,3
3957144,1,0,1,1,0,6,6,0,0,1,2,2,2,2,1,1,1,1,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,4,0,15,0,4,0,0,4,3,1,2,3
2421154,1,0,1,1,0,8,10,0,0,1,6,6,6,6,0,0,0,0,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,40,0,0,1,12,4,4,1,2,3
2340409,2,0,1,1,0,6,8,0,2,1,4,4,2,2,0,0,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,1,1,1,3,1,3,3,3,2,1,9,0,0,6,0,0,0,0,1,2,1,2,3
8358001,1,0,2,3,0,8,6,2,0,1,2,2,4,4,1,1,1,1,2,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,2
5024839,1,0,1,1,0,5,8,0,0,1,5,5,5,5,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,48,0,5,1,8,8,1,1,2,3
5299697,1,0,1,1,0,14,10,0,0,1,6,6,12,12,1,1,1,1,9,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,0,54,0,54,1,0,4,5,1,2,3
1583537,1,0,1,1,0,5,19,0,0,1,3,3,2,2,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,4,4,4,4,4,4,4,4,4,1,9,1,1,15,0,2,1,4,2,3,1,2,3
7676919,1,0,1,1,0,8,6,0,0,1,3,3,2,1,1,1,1,1,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,14,0,0,2,0,5,2,1,2,2
6837066,2,0,1,1,0,10,10,0,0,1,4,4,3,3,1,1,1,1,7,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,17,0,0,0,0,2,3,1,2,3
6966497,1,0,1,1,0,18,22,0,0,1,4,4,6,6,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,1,1,1,3,3,3,3,2,1,1,9,33,17,60,0,60,1,0,33,5,1,2,2
1787782,1,0,1,1,0,9,14,0,0,1,7,7,7,7,1,1,1,1,13,0,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,1,1,1,4,4,4,4,3,1,1,9,3,0,64,0,50,2,14,14,3,1,1,2
2690736,2,0,1,1,0,5,28,0,0,1,6,6,6,6,0,0,0,0,10,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,18,0,0,0,0,3,3,1,2,2
9258275,1,0,0,1,0,6,6,0,0,1,2,2,2,2,1,1,1,1,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,1,1,1,2,3
2404096,1,0,1,1,0,8,6,0,0,1,2,2,2,2,1,1,1,1,15,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,15,0,2,1,1,3,2,1,1,2
2786080,1,0,1,1,0,12,64,0,0,1,12,12,12,12,6,6,6,6,40,40,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,1,1,1,4,1,4,4,4,1,1,9,4,0,104,200,64,4,64,64,15,1,1,1
9670297,1,0,1,1,0,7,18,0,0,1,5,5,5,5,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,2,1,20,0,2,1,1,1,2,1,2,3
9516563,1,0,1,1,0,10,43,0,0,1,6,6,6,6,1,1,1,1,6,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,1,1,1,4,4,4,2,1,1,1,9,14,0,142,0,0,0,0,39,8,1,2,2
2295199,1,0,1,1,0,2,6,0,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,3,1,0,1,2,1,2,3
4577277,1,0,1,1,0,16,20,0,0,1,28,28,18,18,1,1,0,0,4,4,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,11,0,61,0,0,0,0,23,7,1,2,2
4934129,2,0,1,6,0,3,5,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,1,2,0,1,2,1,2,2
6945235,2,0,1,1,0,3,0,3,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,1,2,2
3234428,1,0,3,1,0,22,22,0,0,1,0,0,2,2,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,15,0,15,0,0,1,3,1,2,2
6297037,1,0,1,1,0,18,109,0,0,1,30,30,30,30,7,7,7,7,35,36,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,10,0,42,0,0,1,6,12,4,1,2,1
5570183,1,0,1,1,0,5,4,0,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,25,0,0,1,0,3,1,1,2,2
4798555,1,0,1,1,0,7,6,0,0,1,12,12,12,12,0,0,0,0,12,12,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,1,1,1,1,3,3,3,3,3,1,9,0,0,20,0,1,0,0,1,2,1,2,3
3023498,1,0,1,1,0,10,29,0,0,1,4,4,4,4,1,1,1,1,3,3,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,2,1,4,4,4,1,1,1,4,1,4,1,9,2,0,18,0,0,2,0,2,3,1,2,3
5553781,1,0,1,1,0,7,8,0,0,2,4,4,5,5,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,4,1,1,1,1,4,4,4,1,1,9,1,0,21,0,0,1,8,1,4,1,2,2
2858508,2,0,1,1,0,5,3,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,3,0,0,0,0,1,2,1,2,2
4975489,1,0,1,1,0,8,19,0,0,1,3,3,2,2,1,1,1,1,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,1,1,9,1,0,25,0,0,0,0,1,2,1,1,3
5046992,1,0,1,1,0,13,4,0,0,1,6,6,9,9,1,1,1,1,8,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,4,4,4,4,4,4,4,4,1,1,9,1,0,37,0,20,2,0,12,4,1,1,1
2369998,2,0,1,1,0,7,12,0,0,1,10,10,10,10,0,0,5,5,15,15,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,21,0,21,1,13,13,2,1,2,2
7273163,1,0,1,7,0,5,6,0,0,1,3,3,3,3,1,0,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,8,0,0,1,1,2,2,1,2,2
7697088,2,0,1,1,0,14,21,0,0,1,11,11,9,9,1,1,3,3,6,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,2,2,2,2,2,2,3,3,1,1,1,9,0,31,0,31,0,1,6,6,1,1,2
5591724,2,0,1,1,0,7,6,0,0,1,4,4,4,4,1,1,1,1,6,4,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,13,0,0,0,0,2,1,1,2,2
8231992,2,0,2,1,0,8,21,0,0,1,2,2,2,2,1,1,1,1,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,0,0,59,17,55,1,17,17,4,1,2,3
8996919,1,0,1,1,0,12,26,0,0,1,20,20,11,11,2,2,2,2,18,11,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,9,5,1,152,0,2,1,21,15,12,1,1,2
8581257,1,0,0,1,0,6,0,16,0,1,22,22,4,4,0,0,0,0,22,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,3,3,3,4,4,3,4,4,4,1,2,2,0,80,0,0,3,0,5,5,1,2,2
2565129,1,0,1,1,0,12,6,0,0,1,8,8,8,8,2,2,2,2,14,10,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,0,21,0,4,1,0,1,4,1,2,3
3567487,1,0,1,1,0,10,4,0,0,1,5,5,6,6,1,0,0,0,10,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,20,10,5,0,4,1,4,2,2,1,1,1
4840123,1,0,1,1,0,7,18,0,0,1,8,8,8,8,0,0,0,0,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,15,0,0,0,0,6,2,1,2,2
2197885,2,0,12,1,0,7,12,0,0,1,3,3,3,3,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,2,2,2,2,2,2,4,4,3,2,9,2,1,2,0,1,0,0,0,1,1,2,2
6735048,2,0,1,1,0,16,16,0,0,1,1,1,1,1,1,1,1,1,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,4,4,4,4,4,4,4,4,2,1,1,0,0,5,0,0,0,0,5,2,1,2,3
3610850,2,0,2,6,0,4,6,6,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,1,1,1,4,4,4,4,4,2,9,2,1,10,0,0,0,0,1,1,1,1,3
4212357,2,0,1,1,0,9,24,0,0,1,23,23,11,11,1,1,1,1,24,12,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,60,0,0,0,0,9,5,1,2,2
2030957,2,0,1,1,0,6,10,0,0,1,2,2,3,3,0,0,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,20,0,17,0,0,0,0,10,3,1,2,3
1397644,2,0,1,7,0,8,8,0,0,1,2,2,2,2,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,17,14,0,2,0,2,1,2,1,1,3
