pseudocode,total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,obc_tch,regular,contract,part_time,below_graduate,graduate,post_graduate_and_above,trained_comp,class_taught_pr,class_taught_upr,class_taught_pr_upr,class_taught_sec_only,class_taught_hsec_only,class_taught_upr_sec,class_taught_sec_hsec,class_taugt_pre_primary_only,class_taught_pr_and_pre_pri,teacher_involve_non_training_assignment,diploma_certificate,bachelor_of_ee,bed_equivalent,med_equivalent,other,none,diploma_special_edu,pursuing_rpc,diploma_ele_edu,early_childhood_tch,bed_nursery,trained_cwsn
5669893,57,18,39,0,51,1,0,5,57,0,0,2,12,43,13,0,8,4,31,14,0,0,0,0,0,6,0,47,1,0,0,3,0,0,0,0,2
5674658,112,24,88,0,111,0,0,1,112,0,0,10,51,51,45,58,1,0,53,0,0,0,0,0,0,2,0,83,1,18,5,0,0,3,0,0,1
5682490,38,4,34,0,38,0,0,0,38,0,0,1,22,15,27,9,3,2,21,0,3,0,0,0,0,2,0,28,3,3,2,0,0,0,0,0,0
5684299,32,10,22,0,29,1,0,1,32,0,0,13,11,8,11,4,5,3,20,0,0,0,0,0,11,10,0,20,1,1,0,0,0,0,0,0,0
5686099,9,4,5,0,9,0,0,0,4,5,0,0,6,3,4,0,0,5,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
5686250,22,14,8,0,22,0,0,0,20,2,0,0,12,10,18,1,0,6,4,0,11,0,0,0,20,6,0,16,0,0,0,0,0,0,0,0,1
5687057,9,1,8,0,9,0,0,0,4,5,0,3,3,3,2,0,1,1,4,0,3,0,0,0,4,0,1,5,0,2,0,0,0,0,0,1,1
5697722,6,1,5,0,6,0,0,0,6,0,0,1,2,3,6,0,0,0,2,0,4,0,0,0,4,0,0,4,0,0,1,0,1,0,0,0,0
5700798,9,2,7,0,8,0,0,1,9,0,0,0,6,3,7,0,0,0,5,0,4,0,0,0,1,0,1,6,0,1,0,0,0,1,0,0,0
5708406,44,10,34,0,44,0,0,0,44,0,0,6,17,21,33,5,20,0,16,0,3,0,0,0,0,4,1,30,5,1,0,0,0,0,3,0,1
5708583,79,35,44,0,50,8,1,20,79,0,0,3,37,39,75,16,11,0,28,15,6,3,0,0,41,27,0,48,4,0,0,0,0,0,0,0,2
5712954,10,6,4,0,3,2,0,2,10,0,0,2,5,3,4,0,0,4,4,2,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0
5720327,5,2,3,0,4,0,0,1,5,0,0,0,5,0,4,0,0,0,0,0,2,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0
5731643,8,6,2,0,5,2,0,0,8,0,0,0,4,4,7,0,0,2,5,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,2
5742752,14,7,7,0,13,1,0,0,8,6,0,0,4,10,11,1,0,0,12,0,1,0,0,0,13,0,0,11,1,2,0,0,0,0,0,0,0
5746617,21,2,19,0,21,0,0,0,0,21,0,0,10,11,19,0,0,0,11,8,2,0,0,0,1,2,0,14,2,2,0,0,0,1,0,0,0
5761087,25,13,12,0,14,3,2,3,25,0,0,1,16,8,22,5,1,7,7,0,5,0,0,0,0,8,0,17,0,0,0,0,0,0,0,0,2
5772419,16,0,16,0,16,0,0,0,16,0,0,1,13,2,16,6,6,0,4,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0
5780297,6,2,4,0,6,0,0,0,6,0,0,0,1,5,6,0,0,0,0,6,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0
5781185,26,19,7,0,12,3,2,4,26,0,0,0,13,13,20,4,11,2,9,0,0,0,0,0,7,0,0,23,3,0,0,0,0,0,0,0,1
5789678,20,2,18,0,16,1,1,2,20,0,0,2,10,8,19,6,2,1,3,0,8,0,0,0,0,4,2,13,0,0,0,0,0,1,0,0,3
5795561,11,5,6,0,11,0,0,0,11,0,0,0,5,6,11,0,0,3,0,0,8,0,0,0,2,0,0,9,0,0,0,0,0,2,0,0,0
5796556,57,14,43,0,54,0,0,1,55,2,0,3,29,25,33,1,4,0,35,10,2,5,0,0,4,0,1,45,0,7,3,0,0,1,0,0,18
5803126,17,2,15,0,15,0,0,2,9,8,0,2,10,5,3,2,2,3,6,0,4,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0
5805304,8,2,6,0,4,2,1,1,8,0,0,0,4,4,0,0,2,2,4,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0
5808655,20,4,16,0,17,2,0,1,20,0,0,2,12,6,8,1,4,1,10,0,4,0,0,0,1,3,1,12,0,0,0,1,0,3,0,0,0
5813599,23,16,7,0,11,2,1,5,23,0,0,0,11,12,20,1,9,0,11,0,2,0,0,0,0,8,0,14,1,0,0,0,0,0,0,0,3
5827676,22,10,12,0,22,0,0,0,22,0,0,0,14,8,1,3,10,0,9,0,0,0,0,0,0,5,0,16,1,0,0,0,0,0,0,0,0
5841517,6,3,3,0,6,0,0,0,6,0,0,0,4,2,1,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5859926,3,0,3,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,1,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
5880864,5,4,1,0,3,1,0,0,2,3,0,2,0,3,3,0,0,0,0,5,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,2
5884748,2,2,0,0,1,0,0,1,2,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
5888475,41,5,36,0,41,0,0,0,41,0,0,4,18,19,6,0,8,8,13,1,6,5,0,0,6,2,0,29,1,3,2,3,1,0,0,0,6
5894303,7,4,3,0,5,2,0,0,3,4,0,1,3,3,2,0,0,0,3,0,4,0,0,0,5,0,1,2,0,2,1,1,0,0,0,0,0
5894566,10,3,7,0,10,0,0,0,10,0,0,2,3,5,6,0,2,0,8,0,0,0,0,0,0,0,0,4,1,2,3,0,0,0,0,0,0
5895001,102,32,70,0,102,0,0,0,80,22,0,9,42,51,83,31,3,6,28,17,11,6,0,0,1,3,0,48,3,30,16,0,2,0,0,0,4
5900251,5,4,1,0,4,1,0,0,5,0,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
5903304,7,5,2,0,7,0,0,0,7,0,0,1,3,3,4,0,2,1,0,0,4,0,0,0,5,2,0,5,0,0,0,0,0,0,0,0,0
5915223,15,5,10,0,15,0,0,0,15,0,0,1,3,11,5,0,2,0,8,2,0,3,0,0,5,0,0,11,0,4,0,0,0,0,0,0,0
5918470,44,18,26,0,17,8,2,11,44,0,0,2,21,21,5,3,12,2,27,0,0,0,0,0,1,12,0,28,4,0,0,0,0,0,0,0,1
5931263,65,15,50,0,63,0,0,2,50,10,5,0,36,29,62,2,10,2,33,18,0,0,0,0,0,11,0,50,1,0,2,0,1,0,0,0,2
5931505,6,5,1,0,2,0,1,1,6,0,0,0,3,3,6,0,0,0,0,1,5,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0
5937135,39,8,31,0,39,0,0,0,39,0,0,6,24,9,37,11,2,6,7,0,6,0,6,1,0,4,0,23,2,4,6,0,0,0,0,0,1
5937679,33,8,25,0,20,5,0,7,17,16,0,1,15,17,12,0,5,4,16,4,4,0,0,0,0,2,0,26,2,1,2,0,0,0,0,0,2
5950054,22,8,14,0,22,0,0,0,18,4,0,3,14,5,4,0,0,0,22,0,0,0,0,0,2,0,1,15,0,3,3,0,0,0,0,0,0
5956506,9,4,5,0,4,1,0,3,9,0,0,1,5,3,9,0,2,0,2,0,5,0,0,0,1,2,0,7,0,0,0,0,0,0,0,0,1
5959788,10,2,8,0,10,0,0,0,10,0,0,0,5,5,7,2,1,0,2,0,3,1,0,1,0,0,0,4,0,2,2,0,0,2,0,0,0
5972989,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5975717,18,1,17,0,18,0,0,0,18,0,0,5,8,5,11,8,3,3,3,0,1,0,0,0,3,1,0,8,0,4,1,1,0,3,0,0,0
5979266,20,8,12,0,20,0,0,0,20,0,0,4,12,4,19,4,7,1,4,0,4,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0
5981943,25,0,25,0,25,0,0,0,25,0,0,2,14,9,24,24,0,1,0,0,0,0,0,0,0,1,0,15,0,9,0,0,0,0,0,0,2
5986673,16,4,12,0,8,1,0,5,16,0,0,0,8,8,10,6,0,1,2,0,7,0,0,0,1,4,0,9,0,2,0,0,0,1,0,0,0
5990930,45,9,36,0,45,0,0,0,43,0,2,1,25,19,43,14,1,9,13,0,6,2,0,0,0,6,0,18,0,12,4,1,3,1,0,0,0
5998773,21,7,14,0,21,0,0,0,9,12,0,1,5,15,8,0,2,1,8,8,2,0,0,0,4,1,0,18,0,0,2,0,0,0,0,0,0
6007217,8,0,8,0,8,0,0,0,8,0,0,1,1,6,5,1,0,0,1,0,6,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0
6007645,8,4,4,0,7,1,0,0,8,0,0,3,4,1,2,1,3,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,1
6009386,66,17,49,0,65,0,0,1,62,0,4,2,31,33,64,16,2,14,5,1,11,17,0,0,0,1,1,10,5,39,8,1,0,1,0,0,42
6019570,24,6,18,0,19,5,0,0,24,0,0,9,12,3,21,8,6,3,3,0,4,0,0,0,3,3,3,7,1,1,0,0,0,9,0,0,3
6024023,26,2,24,0,24,2,0,0,26,0,0,0,4,22,25,0,1,9,14,0,2,0,0,0,0,0,0,22,1,3,0,0,0,0,0,0,9
6039620,34,5,29,0,31,1,0,1,28,5,1,2,12,20,24,15,2,2,15,0,0,0,0,0,0,1,0,25,4,3,0,1,0,0,0,0,2
6041348,8,6,2,0,4,1,0,2,8,0,0,1,3,4,6,0,0,2,1,0,5,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0
6042327,32,7,25,0,30,2,0,0,32,0,0,0,19,13,32,10,5,2,10,0,4,0,1,0,6,0,0,20,1,10,0,1,0,0,0,0,22
6051500,11,6,5,0,9,1,0,1,11,0,0,3,4,4,7,2,1,0,7,0,1,0,0,0,0,4,0,5,1,1,0,0,0,0,0,0,3
6052520,27,5,22,0,22,3,0,2,27,0,0,0,14,13,14,0,1,0,15,0,11,0,0,0,0,5,0,20,2,0,0,0,0,0,0,0,6
6059353,23,9,14,0,22,1,0,0,23,0,0,0,16,7,18,0,7,0,16,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,1
6064085,46,21,25,0,44,0,0,2,46,0,0,0,22,24,46,0,17,0,14,8,6,1,0,0,0,11,0,33,0,2,0,0,0,0,0,0,45
6064754,18,8,10,0,5,3,1,3,18,0,0,1,9,8,17,1,1,0,10,5,0,1,0,0,0,4,0,12,1,1,0,0,0,0,0,0,0
6065102,31,2,29,0,31,0,0,0,25,6,0,2,16,13,30,13,5,2,10,0,1,0,0,0,1,1,0,18,2,10,0,0,0,0,0,0,0
6068906,28,10,18,0,27,1,0,0,8,20,0,2,11,15,7,0,0,0,10,17,0,1,0,0,2,2,0,24,0,1,1,0,0,0,0,0,1
6078137,3,2,1,0,0,2,1,0,3,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6086126,16,3,13,0,16,0,0,0,14,2,0,2,11,3,16,7,0,1,3,0,2,1,2,0,0,3,0,5,1,4,0,0,3,0,0,0,5
6090817,12,2,10,0,12,0,0,0,12,0,0,1,5,6,5,1,3,0,5,0,3,0,0,0,0,0,6,2,0,3,0,0,0,1,0,0,0
6098581,43,4,39,0,43,0,0,0,36,6,1,2,22,19,39,14,2,10,9,0,8,0,0,0,0,3,0,23,2,11,2,1,1,0,0,0,0
6098735,10,3,7,0,10,0,0,0,9,0,1,5,2,3,3,0,1,1,6,0,2,0,0,0,5,0,0,7,0,2,1,0,0,0,0,0,4
6100135,10,1,9,0,9,0,0,1,10,0,0,1,1,8,8,0,0,1,9,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0
6106659,8,1,7,0,7,1,0,0,8,0,0,0,6,2,8,0,0,1,7,0,0,0,0,0,8,0,0,7,0,1,0,0,0,0,0,0,0
6106815,17,5,12,0,17,0,0,0,17,0,0,0,6,11,4,0,1,0,11,4,0,1,0,0,0,1,0,8,0,1,7,0,0,0,0,0,0
6107887,30,2,28,0,29,0,0,1,30,0,0,1,13,16,30,10,0,9,1,0,7,3,0,0,0,0,0,18,1,10,1,0,0,0,0,0,3
6109586,21,12,9,0,20,1,0,0,21,0,0,0,0,21,18,0,0,0,0,21,0,0,0,0,0,0,0,14,3,2,2,0,0,0,0,0,0
6116631,7,3,4,0,4,0,1,2,7,0,0,1,2,4,2,1,1,1,2,0,2,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,2
6117239,16,2,14,0,15,0,0,1,8,6,2,1,7,8,15,0,1,0,12,0,3,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,7
6126179,7,4,3,0,7,0,0,0,7,0,0,0,5,2,7,0,1,0,4,0,2,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,5
6127664,11,8,3,0,11,0,0,0,11,0,0,0,3,8,3,0,4,0,6,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0
6130490,30,20,10,0,11,4,2,10,30,0,0,0,21,9,30,5,11,1,13,0,0,0,0,0,0,8,0,21,1,0,0,0,0,0,0,0,0
6137264,14,0,14,0,14,0,0,0,9,5,0,0,1,13,14,0,0,0,0,14,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0
6138822,13,2,11,0,9,1,0,2,2,11,0,1,9,3,8,0,3,0,9,0,1,0,0,0,0,2,1,8,0,0,0,0,0,2,0,0,0
6143934,5,1,4,0,5,0,0,0,5,0,0,0,4,1,1,0,1,0,3,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
6146195,22,8,14,0,22,0,0,0,22,0,0,0,1,21,21,0,0,0,0,22,0,0,0,0,21,0,0,15,0,6,1,0,0,0,0,0,2
6147892,10,3,7,0,10,0,0,0,10,0,0,0,0,10,2,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
6152244,13,0,13,0,13,0,0,0,13,0,0,1,6,6,9,0,0,2,3,0,8,0,0,0,0,3,0,9,1,0,0,0,0,0,0,0,0
6153138,19,1,18,0,19,0,0,0,19,0,0,1,4,14,0,0,0,0,19,0,0,0,0,0,0,5,0,12,1,1,0,0,0,0,0,0,0
6154054,7,0,7,0,7,0,0,0,7,0,0,5,1,1,5,0,1,0,6,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1
6166554,96,9,87,0,94,1,0,1,96,0,0,8,35,53,76,33,1,2,38,0,6,0,12,4,1,6,9,58,3,10,3,5,1,0,1,0,4
6170152,31,4,27,0,31,0,0,0,31,0,0,0,15,16,27,9,6,8,8,0,0,0,0,0,0,1,0,22,1,7,0,0,0,0,0,0,4
6170707,12,2,10,0,11,1,0,0,12,0,0,0,7,5,12,0,0,5,6,0,1,0,0,0,0,5,0,6,1,0,0,0,0,0,0,0,0
6173352,4,0,4,0,3,1,0,0,4,0,0,0,0,4,2,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
6185740,4,1,3,0,4,0,0,0,3,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
6193670,15,3,12,0,8,2,0,4,15,0,0,0,6,9,15,0,1,4,3,0,7,0,0,0,13,2,0,12,1,0,0,0,0,0,0,0,1
6194860,9,2,7,0,9,0,0,0,9,0,0,2,7,0,0,1,4,0,4,0,0,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0
6201621,78,7,71,0,78,0,0,0,78,0,0,3,40,35,72,28,1,2,30,0,16,0,0,1,0,5,0,63,6,2,0,2,0,0,0,0,4
6206138,11,4,7,0,9,1,0,1,11,0,0,0,5,6,9,2,3,0,4,0,2,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0
6222106,5,1,4,0,4,1,0,0,5,0,0,0,3,2,0,0,1,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0
6227372,46,13,33,0,11,4,3,17,46,0,0,2,19,25,46,0,0,0,7,0,39,0,0,0,0,12,0,33,0,0,0,0,0,1,0,0,1
6228553,24,11,13,0,23,0,0,1,18,6,0,5,9,10,24,3,0,1,8,5,3,4,0,0,7,4,1,11,1,5,1,1,0,0,0,0,1
6230290,12,4,8,0,8,0,0,4,11,0,1,1,1,10,4,0,0,0,2,9,0,1,0,0,0,0,0,7,1,1,0,1,2,0,0,0,0
6241997,9,2,7,0,8,0,0,1,9,0,0,0,6,3,7,1,2,1,5,0,0,0,0,0,2,2,0,6,1,0,0,0,0,0,0,0,2
6245159,15,6,9,0,8,1,1,4,15,0,0,0,10,5,5,2,7,1,5,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,1
6248402,16,9,7,0,7,0,0,2,16,0,0,1,10,5,11,1,7,0,8,0,0,0,0,0,0,3,0,12,1,0,0,0,0,0,0,0,0
6252075,10,0,10,0,10,0,0,0,10,0,0,1,8,1,9,1,4,1,4,0,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0
6252092,12,6,6,0,12,0,0,0,12,0,0,0,8,4,9,0,1,3,2,0,6,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0
6254426,31,17,14,0,15,4,2,6,27,4,0,0,1,30,28,0,0,0,0,31,0,0,0,0,0,0,0,27,2,0,2,0,0,0,0,0,1
6254621,5,2,3,0,3,1,0,1,5,0,0,0,0,5,2,0,0,0,0,5,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0
6258826,5,0,5,0,3,1,0,1,5,0,0,0,3,2,4,0,0,2,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
6262062,11,1,10,0,10,1,0,0,11,0,0,1,7,3,11,1,4,0,5,0,1,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0
6264889,13,6,7,0,9,1,0,3,13,0,0,6,5,2,2,0,6,0,7,0,0,0,0,0,2,5,0,7,0,1,0,0,0,0,0,0,1
6269214,8,0,8,0,4,2,0,2,8,0,0,1,3,4,8,0,0,0,7,0,1,0,0,0,8,2,0,5,1,0,0,0,0,0,0,0,0
6282921,10,3,7,0,10,0,0,0,9,1,0,0,5,5,7,0,0,0,6,0,4,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0
6286312,17,4,13,0,15,1,0,1,4,13,0,2,5,10,15,6,0,6,2,0,3,0,0,0,1,0,0,11,1,3,0,0,0,2,0,0,1
6292584,54,23,31,0,29,4,5,9,54,0,0,0,0,54,24,0,0,0,0,54,0,0,0,0,0,0,0,40,5,5,4,0,0,0,0,0,0
6292732,39,16,23,0,21,5,2,11,39,0,0,1,13,25,24,5,1,4,9,13,7,0,0,0,0,0,0,31,1,0,0,0,0,7,0,0,0
6297037,42,5,37,0,41,0,0,1,42,0,0,4,22,16,13,11,7,2,16,0,6,0,0,0,0,6,1,26,0,5,4,0,0,0,0,0,0
6299379,22,3,19,0,10,6,1,4,22,0,0,4,10,8,20,5,4,0,9,0,4,0,0,0,0,0,1,17,1,2,0,0,0,0,1,0,0
6307481,58,11,47,0,42,5,0,11,54,3,1,5,25,28,20,0,1,0,24,30,0,3,0,0,0,1,0,42,3,8,3,1,0,0,0,0,2
6319273,10,2,8,0,7,1,0,2,10,0,0,0,6,4,9,0,5,0,3,0,2,0,0,0,1,2,0,5,0,1,0,1,1,0,0,0,7
6323083,7,0,7,0,7,0,0,0,7,0,0,1,5,1,6,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0
6324940,3,1,2,0,1,0,0,2,3,0,0,0,3,0,3,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6337114,20,12,8,0,13,2,0,5,17,3,0,3,9,8,4,0,1,0,10,9,0,0,0,0,0,10,0,9,1,0,0,0,0,0,0,0,0
6344352,13,3,10,0,13,0,0,0,13,0,0,0,10,3,12,0,0,0,13,0,0,0,0,0,0,1,0,9,0,1,1,1,0,0,0,0,0
6346018,13,2,11,0,13,0,0,0,13,0,0,1,9,3,10,0,1,0,12,0,0,0,0,0,7,0,0,10,0,1,1,0,0,1,0,0,2
6360702,12,4,8,0,11,1,0,0,12,0,0,0,2,10,10,0,1,3,6,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
6361446,17,5,12,0,14,1,0,2,17,0,0,0,13,4,2,1,4,1,7,0,4,0,0,0,1,0,0,11,0,1,3,0,0,2,0,0,0
6363845,19,0,19,0,16,1,0,2,19,0,0,0,8,11,8,0,1,1,17,0,0,0,0,0,0,1,0,15,0,1,1,0,1,0,0,0,0
6377378,11,8,3,0,11,0,0,0,9,2,0,1,3,7,9,1,4,1,3,0,2,0,0,0,1,1,0,8,0,0,0,0,0,2,0,0,0
6378199,25,6,19,0,25,0,0,0,25,0,0,2,17,6,18,7,7,4,3,0,4,0,0,0,0,3,1,20,1,0,0,0,0,0,0,0,1
6378359,81,8,73,0,81,0,0,0,72,6,3,0,69,12,80,21,2,3,34,9,5,7,0,0,9,0,0,62,1,14,0,4,0,0,0,0,1
6381030,18,4,14,0,9,2,1,4,18,0,0,0,14,4,16,3,1,4,6,0,4,0,0,0,3,7,0,9,0,2,0,0,0,0,0,0,2
6382777,9,5,4,0,9,0,0,0,9,0,0,3,4,2,1,2,4,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0
6384541,7,0,7,0,7,0,0,0,7,0,0,0,6,1,0,0,0,1,0,0,6,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
6385248,44,23,21,0,18,7,0,10,25,18,1,0,0,44,3,0,0,0,0,44,0,0,0,0,0,0,0,34,0,2,8,0,0,0,0,0,0
6389366,9,0,9,0,6,3,0,0,9,0,0,1,4,4,6,3,0,0,4,0,2,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0
6399184,4,4,0,0,1,2,0,0,4,0,0,1,3,0,0,1,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
6400704,27,3,24,0,27,0,0,0,24,3,0,1,20,6,12,0,0,0,9,0,18,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,1
6402495,3,0,3,0,2,0,0,1,3,0,0,0,2,1,3,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6404036,30,2,28,0,22,5,0,2,19,10,1,2,9,19,28,13,10,7,0,0,0,0,0,0,0,1,0,21,0,3,0,5,0,0,0,0,0
6412386,2,2,0,0,2,0,0,0,2,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6414386,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6417217,10,2,8,0,10,0,0,0,10,0,0,0,7,3,3,0,2,0,8,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0
6417929,19,1,18,0,15,2,0,2,19,0,0,0,7,12,19,0,1,3,5,0,10,0,0,0,19,1,0,17,1,0,0,0,0,0,0,0,18
6424976,14,2,12,0,14,0,0,0,9,5,0,0,1,13,14,0,0,0,0,14,0,0,0,0,14,0,0,10,0,3,1,0,0,0,0,0,5
6431932,11,2,9,0,11,0,0,0,11,0,0,1,4,6,10,0,0,1,10,0,0,0,0,0,4,1,0,7,2,0,0,0,1,0,0,0,0
6434917,9,6,3,0,6,2,0,0,9,0,0,0,4,5,2,0,0,0,4,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
6439697,23,16,7,0,7,4,3,4,23,0,0,0,16,7,0,4,7,3,8,0,1,0,0,0,0,9,0,13,0,0,0,0,0,0,1,0,0
6449441,6,1,5,0,6,0,0,0,2,4,0,0,3,3,1,0,1,1,4,0,0,0,0,0,3,1,0,2,0,0,3,0,0,0,0,0,0
6450574,58,4,54,0,53,3,0,2,58,0,0,3,18,37,54,4,16,0,20,16,2,0,0,0,0,11,0,38,9,0,0,0,0,0,0,0,5
6461195,82,22,60,0,75,1,1,2,82,0,0,2,38,42,13,12,32,2,21,12,1,2,0,0,3,8,0,72,2,0,0,0,0,0,0,0,0
6476622,4,4,0,0,0,1,0,3,0,0,4,0,0,4,1,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
6481002,25,10,15,0,25,0,0,0,25,0,0,1,13,11,6,0,10,1,3,0,11,0,0,0,1,8,0,16,1,0,0,0,0,0,0,0,0
6484058,69,9,60,0,66,0,0,2,44,25,0,2,31,36,64,22,8,11,15,0,13,0,0,0,1,4,2,46,3,8,3,3,0,0,0,0,7
6485342,14,1,13,0,14,0,0,0,14,0,0,0,1,13,14,0,0,0,5,2,0,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,2
6497975,39,9,30,0,28,2,0,6,39,0,0,0,17,22,39,7,7,4,4,0,17,0,0,0,39,7,0,29,2,1,0,0,0,0,0,0,0
6498393,23,3,20,0,23,0,0,0,23,0,0,0,6,17,4,0,1,9,8,0,5,0,0,0,0,6,0,15,0,0,0,2,0,0,0,0,0
6499643,28,7,21,0,27,0,0,1,28,0,0,2,16,10,1,3,0,17,7,0,1,0,0,0,0,3,0,24,0,0,0,1,0,0,0,0,0
6502984,18,4,14,0,17,0,0,1,17,0,1,3,9,6,6,0,0,0,17,0,1,0,0,0,0,1,0,14,0,2,0,0,0,1,0,0,0
6507378,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6514387,25,2,23,0,25,0,0,0,23,2,0,5,20,0,19,5,7,2,9,0,2,0,0,0,0,6,0,18,0,1,0,0,0,0,0,0,0
6529656,25,6,19,0,25,0,0,0,1,24,0,0,0,25,13,0,0,0,0,25,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0
6534224,52,15,37,0,32,6,3,11,45,7,0,0,14,38,43,18,1,2,9,6,5,11,0,0,14,5,0,32,5,4,0,0,0,6,0,0,2
6540353,8,2,6,0,6,1,1,0,8,0,0,0,7,1,3,0,1,2,2,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
6562787,36,5,31,0,29,7,0,0,36,0,0,1,20,15,35,21,1,0,13,0,1,0,0,0,0,0,0,22,1,8,0,0,0,5,0,0,0
6568642,24,1,23,0,19,4,0,1,24,0,0,0,12,12,23,8,0,7,1,0,8,0,0,0,2,0,0,17,1,2,0,0,4,0,0,0,17
6577771,24,1,23,0,16,4,0,3,23,1,0,0,7,17,22,7,4,2,5,0,6,0,0,0,0,0,0,17,4,3,0,0,0,0,0,0,0
6579936,12,12,0,0,12,0,0,0,12,0,0,1,4,7,6,0,0,2,4,0,6,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0
6584433,23,8,15,0,23,0,0,0,23,0,0,3,6,14,0,1,2,1,4,8,6,1,0,0,0,6,0,13,1,2,0,1,0,0,0,0,0
6584881,29,6,23,0,28,0,0,1,29,0,0,1,12,16,29,2,4,0,5,0,18,0,0,0,0,0,0,22,1,0,0,6,0,0,0,0,0
6590560,24,4,20,0,23,0,0,0,24,0,0,3,16,5,4,2,7,1,6,0,8,0,0,0,0,1,0,17,1,2,0,0,2,1,0,0,0
